"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.617581279599943e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.277973886876093e+04, 1.000000000000000e-10, 1.376869910603653e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.675936420824495e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.393325746956131e+04, 1.000000000000000e-10, 1.357444140582884e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 4.153822695402843e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.199503659623531e+04, 1.000000000000000e-10, 1.197873819120583e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 4.255263573233092e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.368218273965911e+04, 1.000000000000000e-10, 1.168402458277583e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 4.105441475429301e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.096742296364809e+04, 1.000000000000000e-10, 1.209425003946858e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 4.040058484602541e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.967863315531793e+04, 1.000000000000000e-10, 1.226724541216286e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 4.068899866684765e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.001229358140648e+04, 1.000000000000000e-10, 1.215646355679998e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.101917032143778e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.041763013363087e+04, 1.000000000000000e-10, 1.203622396562218e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.091816637847910e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.009229498208877e+04, 1.000000000000000e-10, 1.204469030659195e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.066915618240926e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.953673212332526e+04, 1.000000000000000e-10, 1.210011228853139e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.061619302475166e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.934247553835345e+04, 1.000000000000000e-10, 1.210096958301468e+09
15, 9.705649844999999e-01, 8.898453400000001e-03, 4.064115526267223e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.929986274034101e+04, 1.000000000000000e-10, 1.208139742676084e+09
