"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.660717722835586e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.174177861979460e+04, 1.000000000000000e-10, 1.329320336912334e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.692365984038230e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.237986325051692e+04, 1.000000000000000e-10, 1.319734884998689e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 4.194566613932789e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.067180615809659e+04, 1.000000000000000e-10, 1.159122484410213e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 4.295510734770967e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.231440966372134e+04, 1.000000000000000e-10, 1.131138972224419e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 4.147598285171313e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.972456520021605e+04, 1.000000000000000e-10, 1.170158221768656e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 4.086008090284093e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.855679126244974e+04, 1.000000000000000e-10, 1.185917703593757e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 4.118211328927309e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.895704882830288e+04, 1.000000000000000e-10, 1.174622246498490e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.155440190866921e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.943664146948601e+04, 1.000000000000000e-10, 1.162150970426263e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.150352266646814e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.921815102841967e+04, 1.000000000000000e-10, 1.161740415137893e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.129858803793022e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.876736476193441e+04, 1.000000000000000e-10, 1.165985840383834e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.127376494278694e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.863902160819282e+04, 1.000000000000000e-10, 1.165458374009943e+09
15, 9.705649844999999e-01, 8.898453400000001e-03, 4.132183784593651e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.864983958728338e+04, 1.000000000000000e-10, 1.163138902855280e+09
16, 9.676163612000001e-01, 9.431218700000001e-03, 4.134877863469055e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.863752574752911e+04, 1.000000000000000e-10, 1.161586227888221e+09
17, 9.646681685000000e-01, 9.966365099999999e-03, 4.130517893590999e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.852485222666504e+04, 1.000000000000000e-10, 1.162244879608635e+09
18, 9.617190649000000e-01, 1.049646250000000e-02, 4.121177416843863e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.834349616930248e+04, 1.000000000000000e-10, 1.164544034019006e+09
19, 9.587677714000000e-01, 1.101421520000000e-02, 4.108449554315792e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.811508073457665e+04, 1.000000000000000e-10, 1.167906935941732e+09
20, 9.558141732000000e-01, 1.151866560000000e-02, 4.096502875314018e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.790888315950331e+04, 1.000000000000000e-10, 1.171193979272399e+09
21, 9.528595023999999e-01, 1.201680390000000e-02, 4.093051949824663e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.784336151856488e+04, 1.000000000000000e-10, 1.172063159475009e+09
22, 9.499050355999999e-01, 1.251614840000000e-02, 4.095470460991413e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.787474528716739e+04, 1.000000000000000e-10, 1.171202483476276e+09
23, 9.469515835000000e-01, 1.302146080000000e-02, 4.096249709052070e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.787386850834228e+04, 1.000000000000000e-10, 1.170803125561269e+09
24, 9.439982552000000e-01, 1.352749770000000e-02, 4.088095519497328e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.772534720297529e+04, 1.000000000000000e-10, 1.172971910998590e+09
25, 9.410437731000000e-01, 1.402674480000000e-02, 4.070444390863526e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.741768286990751e+04, 1.000000000000000e-10, 1.177839028485859e+09
26, 9.380870172000000e-01, 1.451233270000000e-02, 4.058996437312348e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.721521687913715e+04, 1.000000000000000e-10, 1.180973628265659e+09
27, 9.351283061000000e-01, 1.498587720000000e-02, 4.060875070357789e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.723040487177743e+04, 1.000000000000000e-10, 1.180191930054581e+09
