"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.605426113031853e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.182870914452130e+04, 1.000000000000000e-10, 1.368183730551665e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.648678769285385e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.272813007930573e+04, 1.000000000000000e-10, 1.354743570018339e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 4.146848777188887e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.101338318525914e+04, 1.000000000000000e-10, 1.188163502285166e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 4.250846021248069e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.271740528824295e+04, 1.000000000000000e-10, 1.158096740221392e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 4.104050233231674e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.007625651458376e+04, 1.000000000000000e-10, 1.197760545210671e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 4.040283973899369e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.881797456115953e+04, 1.000000000000000e-10, 1.214221208631291e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 4.070913479981383e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.916615396568879e+04, 1.000000000000000e-10, 1.202553646123116e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.106829590219455e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.960471134220112e+04, 1.000000000000000e-10, 1.189665624662187e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.100390055349544e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.933744395461574e+04, 1.000000000000000e-10, 1.189319251113013e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.078096495349459e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.882907853340557e+04, 1.000000000000000e-10, 1.193954063151186e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.074213674656947e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.865987311348619e+04, 1.000000000000000e-10, 1.193600972026363e+09
15, 9.705649844999999e-01, 8.898453400000001e-03, 4.077745800027403e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.863619930447446e+04, 1.000000000000000e-10, 1.191383120726237e+09
16, 9.676163612000001e-01, 9.431218700000001e-03, 4.078856968266554e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.858743188810875e+04, 1.000000000000000e-10, 1.190098472119247e+09
17, 9.646681685000000e-01, 9.966365099999999e-03, 4.072404897939351e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.842740639660026e+04, 1.000000000000000e-10, 1.191243125104950e+09
