"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.612786423970256e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.189010934548124e+04, 1.000000000000000e-10, 1.364230361238280e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.662427226675472e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.287161767924033e+04, 1.000000000000000e-10, 1.348033993672988e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 4.153539256360437e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.107023430419277e+04, 1.000000000000000e-10, 1.185463651957469e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 4.255356373365050e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.274675548876183e+04, 1.000000000000000e-10, 1.156248786781163e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 4.105188094863468e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.006635734003497e+04, 1.000000000000000e-10, 1.197019224681130e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 4.041197425125344e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.882399891238200e+04, 1.000000000000000e-10, 1.213809290817745e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 4.071923186522237e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.919169449262584e+04, 1.000000000000000e-10, 1.202374647888381e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.106628707105611e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.962698128782827e+04, 1.000000000000000e-10, 1.190083024844163e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.097854374066831e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.933383245222353e+04, 1.000000000000000e-10, 1.190607445200203e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.074208436082861e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.881078063779067e+04, 1.000000000000000e-10, 1.195767349873175e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.070119682052534e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.864354502098598e+04, 1.000000000000000e-10, 1.195553508541961e+09
15, 9.705649844999999e-01, 8.898453400000001e-03, 4.073811471513441e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.862644589679492e+04, 1.000000000000000e-10, 1.193338918635596e+09
16, 9.676163612000001e-01, 9.431218700000001e-03, 4.074840536777488e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.858011449949259e+04, 1.000000000000000e-10, 1.192130143988869e+09
17, 9.646681685000000e-01, 9.966365099999999e-03, 4.068022715124910e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.841633277307288e+04, 1.000000000000000e-10, 1.193421621203295e+09
18, 9.617190649000000e-01, 1.049646250000000e-02, 4.055431487906278e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.816893195579626e+04, 1.000000000000000e-10, 1.196650007710537e+09
19, 9.587677714000000e-01, 1.101421520000000e-02, 4.039222924618623e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.787205675338357e+04, 1.000000000000000e-10, 1.201097389049735e+09
20, 9.558141732000000e-01, 1.151866560000000e-02, 4.025059391286713e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.761592256712915e+04, 1.000000000000000e-10, 1.205055018413005e+09
21, 9.528595023999999e-01, 1.201680390000000e-02, 4.021165172436528e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.753459212450551e+04, 1.000000000000000e-10, 1.205988884344189e+09
22, 9.499050355999999e-01, 1.251614840000000e-02, 4.023213740436557e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.755256121220693e+04, 1.000000000000000e-10, 1.205088047487686e+09
