"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.632667052081733e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.346559123556483e+04, 1.000000000000000e-10, 1.378643155558630e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.689965150210902e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.466258804909499e+04, 1.000000000000000e-10, 1.360583041611051e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 4.067233792202899e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.092508816884508e+04, 1.000000000000000e-10, 1.229451371572593e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 4.167800978974622e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.256352666950226e+04, 1.000000000000000e-10, 1.198240335310555e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 4.057305531627439e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.045492059915094e+04, 1.000000000000000e-10, 1.228309727080286e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 3.992310283230648e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.908794664695572e+04, 1.000000000000000e-10, 1.244813721686320e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 4.010476911111193e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.916623376261478e+04, 1.000000000000000e-10, 1.235674033742568e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.046737471227663e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.956237929905833e+04, 1.000000000000000e-10, 1.221352372721942e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.058316533479815e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.955367385366205e+04, 1.000000000000000e-10, 1.214913841424842e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.047945270574450e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.920559849029899e+04, 1.000000000000000e-10, 1.215584648433724e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.044438327986845e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.901447750388377e+04, 1.000000000000000e-10, 1.214738901859497e+09
15, 9.705649844999999e-01, 8.898453400000001e-03, 4.045556238075085e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.893687597164394e+04, 1.000000000000000e-10, 1.213013187826434e+09
16, 9.676163612000001e-01, 9.431218700000001e-03, 4.045647917740866e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.887081969474375e+04, 1.000000000000000e-10, 1.212012995795624e+09
17, 9.646681685000000e-01, 9.966365099999999e-03, 4.040789707180540e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.874740039454069e+04, 1.000000000000000e-10, 1.212877805796666e+09
18, 9.617190649000000e-01, 1.049646250000000e-02, 4.031830825367212e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.857498984926409e+04, 1.000000000000000e-10, 1.215319981324472e+09
19, 9.587677714000000e-01, 1.101421520000000e-02, 4.021639577264306e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.839433322620807e+04, 1.000000000000000e-10, 1.218293098675580e+09
20, 9.558141732000000e-01, 1.151866560000000e-02, 4.012312934870098e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.823123361249900e+04, 1.000000000000000e-10, 1.221055749308254e+09
21, 9.528595023999999e-01, 1.201680390000000e-02, 4.005764308554031e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.811315386060112e+04, 1.000000000000000e-10, 1.222953295585365e+09
22, 9.499050355999999e-01, 1.251614840000000e-02, 4.000850852035285e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.802032599844746e+04, 1.000000000000000e-10, 1.224271693806493e+09
23, 9.469515835000000e-01, 1.302146080000000e-02, 3.995203966025038e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.791309941224988e+04, 1.000000000000000e-10, 1.225856687065233e+09
24, 9.439982552000000e-01, 1.352749770000000e-02, 3.986612091405480e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.775301066349774e+04, 1.000000000000000e-10, 1.228316347053612e+09
25, 9.410437731000000e-01, 1.402674480000000e-02, 3.975258489867939e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.754153342513328e+04, 1.000000000000000e-10, 1.231548260566460e+09
26, 9.380870172000000e-01, 1.451233270000000e-02, 3.965993447209072e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.735976295556304e+04, 1.000000000000000e-10, 1.234058951362141e+09
27, 9.351283061000000e-01, 1.498587720000000e-02, 3.961086097782239e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.724868007521740e+04, 1.000000000000000e-10, 1.235165657149256e+09
28, 9.321688618000000e-01, 1.545482400000000e-02, 3.957161772659707e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.715361682790944e+04, 1.000000000000000e-10, 1.235962317559488e+09
29, 9.292098398000000e-01, 1.592642560000000e-02, 3.951022260931269e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.702201112834395e+04, 1.000000000000000e-10, 1.237468649128911e+09
30, 9.262511042000000e-01, 1.639982330000000e-02, 3.940598650357499e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.681899425004963e+04, 1.000000000000000e-10, 1.240329392042480e+09
31, 9.232923687000000e-01, 1.687322100000000e-02, 3.929218289654804e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.660102417639470e+04, 1.000000000000000e-10, 1.243547647624469e+09
32, 9.203336331000000e-01, 1.734661870000000e-02, 3.923782941745225e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.648588584899770e+04, 1.000000000000000e-10, 1.244899916039929e+09
33, 9.173752952000001e-01, 1.782249320000000e-02, 3.918480027362603e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.637567090306863e+04, 1.000000000000000e-10, 1.246281991496489e+09
34, 9.144172403000000e-01, 1.830012520000000e-02, 3.910253335004042e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.621854521068191e+04, 1.000000000000000e-10, 1.248652612092830e+09
35, 9.114582624000001e-01, 1.877199790000000e-02, 3.898482275157709e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.600276747481887e+04, 1.000000000000000e-10, 1.252167436997264e+09
36, 9.084972381000000e-01, 1.923083950000000e-02, 3.887435212319725e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.579955661722504e+04, 1.000000000000000e-10, 1.255472266379344e+09
37, 9.055342297000000e-01, 1.967670440000000e-02, 3.879077544270487e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.564304380901552e+04, 1.000000000000000e-10, 1.257941096136563e+09
38, 9.025703724000000e-01, 2.011689840000000e-02, 3.871664156707290e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.550483943796009e+04, 1.000000000000000e-10, 1.260119267626238e+09
39, 8.996067964000000e-01, 2.055898050000000e-02, 3.863323633398498e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.535381705314493e+04, 1.000000000000000e-10, 1.262682956936214e+09
40, 8.966435791000000e-01, 2.100346310000000e-02, 3.854088533582120e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.519032562938645e+04, 1.000000000000000e-10, 1.265593050353241e+09
41, 8.936803618000000e-01, 2.144794570000000e-02, 3.843203066587486e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.500042072642053e+04, 1.000000000000000e-10, 1.269085258735977e+09
42, 8.907171444000000e-01, 2.189242830000000e-02, 3.834482525971764e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.484665690914899e+04, 1.000000000000000e-10, 1.271870705123698e+09
43, 8.877539271000000e-01, 2.233691090000000e-02, 3.825452277387729e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.468548259823598e+04, 1.000000000000000e-10, 1.274736501927645e+09
