"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.581869161795340e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.144959319855470e+04, 1.000000000000000e-10, 1.377636626071695e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.619897593400142e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.229689883622928e+04, 1.000000000000000e-10, 1.366652174492203e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 4.129392962886736e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.072632356777646e+04, 1.000000000000000e-10, 1.193349544730262e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 4.236623203906214e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.247577650624533e+04, 1.000000000000000e-10, 1.162006527110986e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 4.092745506465150e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.986972246597621e+04, 1.000000000000000e-10, 1.200879270954936e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 4.029406388875144e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.860292222030617e+04, 1.000000000000000e-10, 1.217067238240556e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 4.060543243052584e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.894601079998196e+04, 1.000000000000000e-10, 1.204996499175910e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.097690900193333e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.939351690052985e+04, 1.000000000000000e-10, 1.191527398745222e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.093346450051729e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.915105154802905e+04, 1.000000000000000e-10, 1.190417027104604e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.072631990444917e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.865998631129734e+04, 1.000000000000000e-10, 1.194460249019189e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.069455016168027e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.849484316690470e+04, 1.000000000000000e-10, 1.193784530191248e+09
15, 9.705649844999999e-01, 8.898453400000001e-03, 4.073566679992367e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.847354034398541e+04, 1.000000000000000e-10, 1.191288211013949e+09
16, 9.676163612000001e-01, 9.431218700000001e-03, 4.075248796582493e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.842759346400863e+04, 1.000000000000000e-10, 1.189737798043320e+09
17, 9.646681685000000e-01, 9.966365099999999e-03, 4.069838022716157e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.827748215978245e+04, 1.000000000000000e-10, 1.190466685074501e+09
18, 9.617190649000000e-01, 1.049646250000000e-02, 4.059139621596664e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.805345551896958e+04, 1.000000000000000e-10, 1.192999513173441e+09
19, 9.587677714000000e-01, 1.101421520000000e-02, 4.044892270691606e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.778419975905288e+04, 1.000000000000000e-10, 1.196761125610677e+09
20, 9.558141732000000e-01, 1.151866560000000e-02, 4.031868861240913e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.754575802383629e+04, 1.000000000000000e-10, 1.200328574818840e+09
21, 9.528595023999999e-01, 1.201680390000000e-02, 4.027678716613592e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.745974789210313e+04, 1.000000000000000e-10, 1.201346104524101e+09
22, 9.499050355999999e-01, 1.251614840000000e-02, 4.029146691396641e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.746782578650923e+04, 1.000000000000000e-10, 1.200621164094135e+09
23, 9.469515835000000e-01, 1.302146080000000e-02, 4.028269963374490e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.743482368653425e+04, 1.000000000000000e-10, 1.200634432505781e+09
24, 9.439982552000000e-01, 1.352749770000000e-02, 4.018364714737728e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.724812044217919e+04, 1.000000000000000e-10, 1.203312431859354e+09
25, 9.410437731000000e-01, 1.402674480000000e-02, 3.999620437916350e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.691316360574304e+04, 1.000000000000000e-10, 1.208636260039942e+09
26, 9.380870172000000e-01, 1.451233270000000e-02, 3.987632451175762e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.669241695537542e+04, 1.000000000000000e-10, 1.211967055580163e+09
27, 9.351283061000000e-01, 1.498587720000000e-02, 3.989214831169599e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.670018304894818e+04, 1.000000000000000e-10, 1.211202084950348e+09
28, 9.321688618000000e-01, 1.545482400000000e-02, 3.994724388319249e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.677253549679025e+04, 1.000000000000000e-10, 1.209237486361672e+09
29, 9.292098398000000e-01, 1.592642560000000e-02, 3.993985263758095e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.673931010751301e+04, 1.000000000000000e-10, 1.209150605727741e+09
30, 9.262511042000000e-01, 1.639982330000000e-02, 3.981813537160450e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.651337677261177e+04, 1.000000000000000e-10, 1.212494832760482e+09
31, 9.232923687000000e-01, 1.687322100000000e-02, 3.967304808838332e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.624927841213418e+04, 1.000000000000000e-10, 1.216608641184228e+09
