"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.626018102122314e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.148829848267698e+04, 1.000000000000000e-10, 1.348001302924705e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.663046433493737e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.226974769215425e+04, 1.000000000000000e-10, 1.337072866145835e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 4.165066965108585e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.053984306077502e+04, 1.000000000000000e-10, 1.172304944665943e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 4.268530496539245e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.222260466726056e+04, 1.000000000000000e-10, 1.142990690299152e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 4.122329525968753e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.963022591955135e+04, 1.000000000000000e-10, 1.181931393198177e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 4.060723903580265e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.843337187146698e+04, 1.000000000000000e-10, 1.197621705376544e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 4.093218854475533e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.882066861270838e+04, 1.000000000000000e-10, 1.185785102010069e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.130280873728957e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.928617080751917e+04, 1.000000000000000e-10, 1.172984312340014e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.124932261463771e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.904941657528099e+04, 1.000000000000000e-10, 1.172461491225349e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.104246149699216e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.857880049740498e+04, 1.000000000000000e-10, 1.176618763050417e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.102062590466161e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.844585674566413e+04, 1.000000000000000e-10, 1.175869675750655e+09
15, 9.705649844999999e-01, 8.898453400000001e-03, 4.107409231821562e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.845985564276383e+04, 1.000000000000000e-10, 1.173279466842444e+09
16, 9.676163612000001e-01, 9.431218700000001e-03, 4.110145466882728e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.844823179093972e+04, 1.000000000000000e-10, 1.171692886505716e+09
17, 9.646681685000000e-01, 9.966365099999999e-03, 4.105669672659037e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.833148326432801e+04, 1.000000000000000e-10, 1.172369715043967e+09
18, 9.617190649000000e-01, 1.049646250000000e-02, 4.095860050192468e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.814015726342845e+04, 1.000000000000000e-10, 1.174815179170758e+09
19, 9.587677714000000e-01, 1.101421520000000e-02, 4.082486950527544e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.790267666306053e+04, 1.000000000000000e-10, 1.178449388913754e+09
20, 9.558141732000000e-01, 1.151866560000000e-02, 4.070655525086934e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.769778667345022e+04, 1.000000000000000e-10, 1.181754709303730e+09
21, 9.528595023999999e-01, 1.201680390000000e-02, 4.068301930287394e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.765392287105913e+04, 1.000000000000000e-10, 1.182370487904095e+09
22, 9.499050355999999e-01, 1.251614840000000e-02, 4.071964256763250e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.770934998937481e+04, 1.000000000000000e-10, 1.181183227378639e+09
23, 9.469515835000000e-01, 1.302146080000000e-02, 4.073099630524558e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.772248648024793e+04, 1.000000000000000e-10, 1.180791098736800e+09
24, 9.439982552000000e-01, 1.352749770000000e-02, 4.064848136552827e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.757705299621358e+04, 1.000000000000000e-10, 1.183094332939496e+09
25, 9.410437731000000e-01, 1.402674480000000e-02, 4.047509599993540e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.728003859172063e+04, 1.000000000000000e-10, 1.188035067501365e+09
26, 9.380870172000000e-01, 1.451233270000000e-02, 4.037309658211613e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.710061863594255e+04, 1.000000000000000e-10, 1.190891067382015e+09
27, 9.351283061000000e-01, 1.498587720000000e-02, 4.041444115410501e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.715979810833531e+04, 1.000000000000000e-10, 1.189528591979755e+09
28, 9.321688618000000e-01, 1.545482400000000e-02, 4.049744821667550e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.728593704661986e+04, 1.000000000000000e-10, 1.186919149643740e+09
29, 9.292098398000000e-01, 1.592642560000000e-02, 4.051376223094927e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.730073468657139e+04, 1.000000000000000e-10, 1.186262683575269e+09
30, 9.262511042000000e-01, 1.639982330000000e-02, 4.041063022063158e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.711582573206002e+04, 1.000000000000000e-10, 1.189078046351200e+09
31, 9.232923687000000e-01, 1.687322100000000e-02, 4.028102580083255e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.688895859747747e+04, 1.000000000000000e-10, 1.192741012240337e+09
32, 9.203336331000000e-01, 1.734661870000000e-02, 4.030767903379666e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.692176121095316e+04, 1.000000000000000e-10, 1.191767465852991e+09
33, 9.173752952000001e-01, 1.782249320000000e-02, 4.034439645800170e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.697373784557518e+04, 1.000000000000000e-10, 1.190561221304559e+09
34, 9.144172403000000e-01, 1.830012520000000e-02, 4.029919860334050e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.688901623723780e+04, 1.000000000000000e-10, 1.191776300497114e+09
35, 9.114582624000001e-01, 1.877199790000000e-02, 4.016439473461088e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.665535356094506e+04, 1.000000000000000e-10, 1.195629889272784e+09
36, 9.084972381000000e-01, 1.923083950000000e-02, 4.007330838329197e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.649300569986300e+04, 1.000000000000000e-10, 1.198180963075901e+09
37, 9.055342297000000e-01, 1.967670440000000e-02, 4.006152186175015e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.646361102685565e+04, 1.000000000000000e-10, 1.198387467533582e+09
38, 9.025703724000000e-01, 2.011689840000000e-02, 4.009102456684602e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.650350990577423e+04, 1.000000000000000e-10, 1.197343350257563e+09
39, 8.996067964000000e-01, 2.055898050000000e-02, 4.012125405739771e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.654496531067154e+04, 1.000000000000000e-10, 1.196312602619206e+09
40, 8.966435791000000e-01, 2.100346310000000e-02, 4.011907545399545e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.653463451929193e+04, 1.000000000000000e-10, 1.196278134863061e+09
41, 8.936803618000000e-01, 2.144794570000000e-02, 4.007488513990267e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.645624458815499e+04, 1.000000000000000e-10, 1.197521551329977e+09
42, 8.907171444000000e-01, 2.189242830000000e-02, 4.004638771093402e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.640533594357735e+04, 1.000000000000000e-10, 1.198319472737440e+09
43, 8.877539271000000e-01, 2.233691090000000e-02, 3.999787785115158e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.632215174794229e+04, 1.000000000000000e-10, 1.199731930666313e+09
44, 8.847907098000000e-01, 2.278139350000000e-02, 3.986332797977979e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.609677142548139e+04, 1.000000000000000e-10, 1.203766263759236e+09
45, 8.818274925000000e-01, 2.322587610000000e-02, 3.979729526843848e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.598330136577315e+04, 1.000000000000000e-10, 1.205703672777809e+09
