"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.616938144324797e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.165062148679274e+04, 1.000000000000000e-10, 1.357082444482950e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.663493843201087e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.257231302631986e+04, 1.000000000000000e-10, 1.342082968973984e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 4.156384793786125e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.076492593540721e+04, 1.000000000000000e-10, 1.179832132385948e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 4.257856188168829e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.242854687668575e+04, 1.000000000000000e-10, 1.150885011311199e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 4.107924254641453e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.976690917259900e+04, 1.000000000000000e-10, 1.191391397756405e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 4.044479322827834e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.854137339427126e+04, 1.000000000000000e-10, 1.207946190133494e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 4.075646160362248e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.891648129208267e+04, 1.000000000000000e-10, 1.196468557850834e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.110827352555458e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.936033796525153e+04, 1.000000000000000e-10, 1.184145962639594e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.102579148299145e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.907988045458963e+04, 1.000000000000000e-10, 1.184546628490438e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.079375484080392e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.856822239404212e+04, 1.000000000000000e-10, 1.189563677676980e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.075622808117528e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.840886633404567e+04, 1.000000000000000e-10, 1.189271869945749e+09
15, 9.705649844999999e-01, 8.898453400000001e-03, 4.079563390744741e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.839741987409227e+04, 1.000000000000000e-10, 1.187018014537301e+09
16, 9.676163612000001e-01, 9.431218700000001e-03, 4.080938645370289e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.835942027862987e+04, 1.000000000000000e-10, 1.185748553669701e+09
17, 9.646681685000000e-01, 9.966365099999999e-03, 4.074565144404811e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.820599811310862e+04, 1.000000000000000e-10, 1.186931616599335e+09
18, 9.617190649000000e-01, 1.049646250000000e-02, 4.062521894671128e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.797101344665642e+04, 1.000000000000000e-10, 1.190006244307384e+09
19, 9.587677714000000e-01, 1.101421520000000e-02, 4.046871548919924e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.768695011815289e+04, 1.000000000000000e-10, 1.194286388342721e+09
20, 9.558141732000000e-01, 1.151866560000000e-02, 4.033045982920526e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.743885597822358e+04, 1.000000000000000e-10, 1.198130996558377e+09
21, 9.528595023999999e-01, 1.201680390000000e-02, 4.029404977326402e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.736348528741306e+04, 1.000000000000000e-10, 1.199001807696664e+09
22, 9.499050355999999e-01, 1.251614840000000e-02, 4.031711468361903e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.738663093237265e+04, 1.000000000000000e-10, 1.198044833219789e+09
23, 9.469515835000000e-01, 1.302146080000000e-02, 4.031240301531339e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.736329417759557e+04, 1.000000000000000e-10, 1.197978737584095e+09
24, 9.439982552000000e-01, 1.352749770000000e-02, 4.020367636453968e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.716394553106104e+04, 1.000000000000000e-10, 1.200984346885647e+09
25, 9.410437731000000e-01, 1.402674480000000e-02, 3.999995356299519e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.680488893287386e+04, 1.000000000000000e-10, 1.206823189809516e+09
26, 9.380870172000000e-01, 1.451233270000000e-02, 3.987450746798730e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.657449510192318e+04, 1.000000000000000e-10, 1.210306538503402e+09
27, 9.351283061000000e-01, 1.498587720000000e-02, 3.990114341829297e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.659868814222996e+04, 1.000000000000000e-10, 1.209190725873791e+09
28, 9.321688618000000e-01, 1.545482400000000e-02, 3.996805604740558e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.668943777964097e+04, 1.000000000000000e-10, 1.206854996854957e+09
29, 9.292098398000000e-01, 1.592642560000000e-02, 3.996747290076853e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.666904721684796e+04, 1.000000000000000e-10, 1.206583750067974e+09
30, 9.262511042000000e-01, 1.639982330000000e-02, 3.983996080216300e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.643584253222516e+04, 1.000000000000000e-10, 1.210124301152644e+09
31, 9.232923687000000e-01, 1.687322100000000e-02, 3.968746581387476e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.616190653343945e+04, 1.000000000000000e-10, 1.214485372623325e+09
32, 9.203336331000000e-01, 1.734661870000000e-02, 3.969544719263599e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.615417293326806e+04, 1.000000000000000e-10, 1.213906521398562e+09
33, 9.173752952000001e-01, 1.782249320000000e-02, 3.971533219200951e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.616968220391333e+04, 1.000000000000000e-10, 1.213043008970553e+09
34, 9.144172403000000e-01, 1.830012520000000e-02, 3.964613025322027e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.603618229250881e+04, 1.000000000000000e-10, 1.214907333385901e+09
35, 9.114582624000001e-01, 1.877199790000000e-02, 3.948414133732581e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.574849966769891e+04, 1.000000000000000e-10, 1.219619095961771e+09
36, 9.084972381000000e-01, 1.923083950000000e-02, 3.936964018770007e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.553781663721723e+04, 1.000000000000000e-10, 1.222858317907547e+09
37, 9.055342297000000e-01, 1.967670440000000e-02, 3.934377766839481e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.547664449626665e+04, 1.000000000000000e-10, 1.223383714418440e+09
38, 9.025703724000000e-01, 2.011689840000000e-02, 3.936417868283161e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.549403105261811e+04, 1.000000000000000e-10, 1.222466622703827e+09
39, 8.996067964000000e-01, 2.055898050000000e-02, 3.938634212101224e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.551493667725012e+04, 1.000000000000000e-10, 1.221533783937150e+09
40, 8.966435791000000e-01, 2.100346310000000e-02, 3.937993027930545e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.549172545005927e+04, 1.000000000000000e-10, 1.221540174454266e+09
41, 8.936803618000000e-01, 2.144794570000000e-02, 3.932784301701477e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.539244329377691e+04, 1.000000000000000e-10, 1.222963287764508e+09
42, 8.907171444000000e-01, 2.189242830000000e-02, 3.929058223683803e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.531826228666752e+04, 1.000000000000000e-10, 1.223934599164367e+09
43, 8.877539271000000e-01, 2.233691090000000e-02, 3.922645378510169e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.519913294189055e+04, 1.000000000000000e-10, 1.225741867503661e+09
44, 8.847907098000000e-01, 2.278139350000000e-02, 3.907257363461615e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.493006453390390e+04, 1.000000000000000e-10, 1.230381321260529e+09
45, 8.818274925000000e-01, 2.322587610000000e-02, 3.899493242878270e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.478467521331984e+04, 1.000000000000000e-10, 1.232574857044408e+09
