...Wave Drag Slice...
Inlet Area: 0.000000
Exit Area: 0.000000

Theta:   0.00, Start:   0.00, End:  42.37
         0.00000000,          0.00000578
         0.01694915,          1.39709254
         0.03389831,          4.16949249
         0.05084746,          7.46370768
         0.06779661,          9.86856490
         0.08474576,         13.39592846
         0.10169492,         16.22616751
         0.11864407,         18.44793263
         0.13559322,         21.83393594
         0.15254237,         22.94574545
         0.16949153,         25.08944887
         0.18644068,         26.84896443
         0.20338983,         27.36925191
         0.22033898,         28.12134283
         0.23728814,         28.75341707
         0.25423729,         28.89363493
         0.27118644,         28.89363493
         0.28813559,         28.89363493
         0.30508475,         28.89363493
         0.32203390,         28.89363493
         0.33898305,         28.89363493
         0.35593220,         28.89363493
         0.37288136,         28.89363493
         0.38983051,         28.89363493
         0.40677966,         29.63272474
         0.42372881,         30.51247620
         0.44067797,         33.06068252
         0.45762712,         36.00060444
         0.47457627,         36.99298080
         0.49152542,         40.25986178
         0.50847458,         44.08600807
         0.52542373,         47.30389561
         0.54237288,         49.92046813
         0.55932203,         51.69320510
         0.57627119,         52.06280696
         0.59322034,         50.12780153
         0.61016949,         50.37016043
         0.62711864,         45.40497701
         0.64406780,         43.36866723
         0.66101695,         39.39307065
         0.67796610,         35.26722800
         0.69491525,         32.71814588
         0.71186441,         30.15053728
         0.72881356,         27.22492354
         0.74576271,         21.28570189
         0.76271186,         15.55230149
         0.77966102,         13.86627870
         0.79661017,         12.46409424
         0.81355932,         11.62719689
         0.83050847,         11.52494311
         0.84745763,         10.97639215
         0.86440678,          9.72688433
         0.88135593,          8.90270734
         0.89830508,          9.08979081
         0.91525424,          8.93707633
         0.93220339,          7.79468702
         0.94915254,          6.40752537
         0.96610169,          4.36049398
         0.98305085,          1.36152632
         1.00000000,          0.00000182

Theta:  12.00, Start:   0.00, End:  42.37
         0.00000000,          0.00000578
         0.01694915,          1.39709254
         0.03389831,          4.16949249
         0.05084746,          7.46370768
         0.06779661,          9.86856490
         0.08474576,         13.39592846
         0.10169492,         16.22616751
         0.11864407,         18.44793263
         0.13559322,         21.83393594
         0.15254237,         22.94574545
         0.16949153,         25.08944887
         0.18644068,         26.84896443
         0.20338983,         27.36925191
         0.22033898,         28.12134283
         0.23728814,         28.75341707
         0.25423729,         28.89363493
         0.27118644,         28.89363493
         0.28813559,         28.89363493
         0.30508475,         28.89363493
         0.32203390,         28.89363493
         0.33898305,         28.89363493
         0.35593220,         28.89363493
         0.37288136,         28.89363493
         0.38983051,         28.89363493
         0.40677966,         29.63272474
         0.42372881,         30.51247620
         0.44067797,         33.06068252
         0.45762712,         36.00060444
         0.47457627,         36.99298080
         0.49152542,         40.25986178
         0.50847458,         44.08600807
         0.52542373,         47.30389561
         0.54237288,         49.92046813
         0.55932203,         51.69320510
         0.57627119,         52.06280696
         0.59322034,         50.12780153
         0.61016949,         50.37016043
         0.62711864,         45.40497701
         0.64406780,         43.36866723
         0.66101695,         39.39307065
         0.67796610,         35.26722800
         0.69491525,         32.71814588
         0.71186441,         30.15053728
         0.72881356,         27.22492354
         0.74576271,         21.28570189
         0.76271186,         15.55230149
         0.77966102,         13.86627870
         0.79661017,         12.46409424
         0.81355932,         11.62719689
         0.83050847,         11.52494311
         0.84745763,         10.97639215
         0.86440678,          9.72688433
         0.88135593,          8.90270734
         0.89830508,          9.08979081
         0.91525424,          8.93707633
         0.93220339,          7.79468702
         0.94915254,          6.40752537
         0.96610169,          4.36049398
         0.98305085,          1.36152632
         1.00000000,          0.00000182

Theta:  24.00, Start:   0.00, End:  42.37
         0.00000000,          0.00000578
         0.01694915,          1.39709254
         0.03389831,          4.16949249
         0.05084746,          7.46370768
         0.06779661,          9.86856490
         0.08474576,         13.39592846
         0.10169492,         16.22616751
         0.11864407,         18.44793263
         0.13559322,         21.83393594
         0.15254237,         22.94574545
         0.16949153,         25.08944887
         0.18644068,         26.84896443
         0.20338983,         27.36925191
         0.22033898,         28.12134283
         0.23728814,         28.75341707
         0.25423729,         28.89363493
         0.27118644,         28.89363493
         0.28813559,         28.89363493
         0.30508475,         28.89363493
         0.32203390,         28.89363493
         0.33898305,         28.89363493
         0.35593220,         28.89363493
         0.37288136,         28.89363493
         0.38983051,         28.89363493
         0.40677966,         29.63272474
         0.42372881,         30.51247620
         0.44067797,         33.06068252
         0.45762712,         36.00060444
         0.47457627,         36.99298080
         0.49152542,         40.25986178
         0.50847458,         44.08600807
         0.52542373,         47.30389561
         0.54237288,         49.92046813
         0.55932203,         51.69320510
         0.57627119,         52.06280696
         0.59322034,         50.12780153
         0.61016949,         50.37016043
         0.62711864,         45.40497701
         0.64406780,         43.36866723
         0.66101695,         39.39307065
         0.67796610,         35.26722800
         0.69491525,         32.71814588
         0.71186441,         30.15053728
         0.72881356,         27.22492354
         0.74576271,         21.28570189
         0.76271186,         15.55230149
         0.77966102,         13.86627870
         0.79661017,         12.46409424
         0.81355932,         11.62719689
         0.83050847,         11.52494311
         0.84745763,         10.97639215
         0.86440678,          9.72688433
         0.88135593,          8.90270734
         0.89830508,          9.08979081
         0.91525424,          8.93707633
         0.93220339,          7.79468702
         0.94915254,          6.40752537
         0.96610169,          4.36049398
         0.98305085,          1.36152632
         1.00000000,          0.00000182

Theta:  36.00, Start:   0.00, End:  42.37
         0.00000000,          0.00000578
         0.01694915,          1.39709254
         0.03389831,          4.16949249
         0.05084746,          7.46370768
         0.06779661,          9.86856490
         0.08474576,         13.39592846
         0.10169492,         16.22616751
         0.11864407,         18.44793263
         0.13559322,         21.83393594
         0.15254237,         22.94574545
         0.16949153,         25.08944887
         0.18644068,         26.84896443
         0.20338983,         27.36925191
         0.22033898,         28.12134283
         0.23728814,         28.75341707
         0.25423729,         28.89363493
         0.27118644,         28.89363493
         0.28813559,         28.89363493
         0.30508475,         28.89363493
         0.32203390,         28.89363493
         0.33898305,         28.89363493
         0.35593220,         28.89363493
         0.37288136,         28.89363493
         0.38983051,         28.89363493
         0.40677966,         29.63272474
         0.42372881,         30.51247620
         0.44067797,         33.06068252
         0.45762712,         36.00060444
         0.47457627,         36.99298080
         0.49152542,         40.25986178
         0.50847458,         44.08600807
         0.52542373,         47.30389561
         0.54237288,         49.92046813
         0.55932203,         51.69320510
         0.57627119,         52.06280696
         0.59322034,         50.12780153
         0.61016949,         50.37016043
         0.62711864,         45.40497701
         0.64406780,         43.36866723
         0.66101695,         39.39307065
         0.67796610,         35.26722800
         0.69491525,         32.71814588
         0.71186441,         30.15053728
         0.72881356,         27.22492354
         0.74576271,         21.28570189
         0.76271186,         15.55230149
         0.77966102,         13.86627870
         0.79661017,         12.46409424
         0.81355932,         11.62719689
         0.83050847,         11.52494311
         0.84745763,         10.97639215
         0.86440678,          9.72688433
         0.88135593,          8.90270734
         0.89830508,          9.08979081
         0.91525424,          8.93707633
         0.93220339,          7.79468702
         0.94915254,          6.40752537
         0.96610169,          4.36049398
         0.98305085,          1.36152632
         1.00000000,          0.00000182

Theta:  48.00, Start:   0.00, End:  42.37
         0.00000000,          0.00000578
         0.01694915,          1.39709254
         0.03389831,          4.16949249
         0.05084746,          7.46370768
         0.06779661,          9.86856490
         0.08474576,         13.39592846
         0.10169492,         16.22616751
         0.11864407,         18.44793263
         0.13559322,         21.83393594
