"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          54,      -2.544272669,    -0.08945763563,     -0.2785967294,       2.851971029,     -0.8513439607,       4.672664786
          0,           0,          55,      -2.596307022,     -0.1757483532,     -0.3129870143,       2.786654459,     -0.8629827557,       4.707461438
          0,           0,          56,      -2.639965031,     -0.2105205204,     -0.3450935612,       2.736041134,     -0.8042098891,       4.698944444
          0,           0,          57,      -2.645170915,     -0.2209629652,      -0.340781735,       2.731103426,      -0.759853074,        4.65439376
          0,           0,          58,      -2.649697106,      -0.201282463,     -0.3112579208,       2.726610144,      -0.746778826,       4.620108808
          0,           0,          59,      -2.628281633,     -0.2050859041,     -0.3047132847,       2.750477413,     -0.6021391789,       4.755733083
          0,           0,          60,      -2.606089059,     -0.1984517556,     -0.2779430692,       2.774794736,     -0.8838198396,       4.788643086
          0,           0,          61,      -2.636787411,     -0.2818830988,     -0.3575093375,       2.742112013,     -0.9801529595,       4.803077851
          0,           0,          62,      -2.645280664,     -0.3527469114,     -0.3764024887,       2.734991806,      -1.010081349,       4.582774782
          0,           0,          63,      -2.630765986,     -0.3853564355,     -0.4170573769,       2.752813811,     -0.9104250963,       4.636904612
          0,           0,          64,      -2.624609659,     -0.3393189932,     -0.3609843624,       2.760616212,     -0.7271540396,       4.592137062
          0,           0,          65,       -2.61850052,       -0.27790319,     -0.3531700903,       2.768005518,     -0.5693451839,       4.789211589
          0,           0,          66,      -2.628265068,     -0.2305923405,     -0.3120630493,       2.758813637,     -0.4822108003,       4.989736765
          0,           0,          67,      -2.614010485,     -0.1981893775,     -0.3222007809,       2.771394006,     -0.8420727424,       4.656730862
          0,           0,          68,      -2.658249071,      -0.238877439,     -0.3451328611,       2.728701035,     -0.8394553324,        4.91091703
          0,           0,          69,      -2.699710469,     -0.3283368712,     -0.4024279627,       2.687319802,     -0.9276642436,       4.866677541
          0,           0,          70,      -2.707074583,     -0.3645597059,      -0.399845257,       2.679207276,     -0.9340801919,       4.776891175
          0,           0,          71,       -2.70494282,     -0.3606938413,     -0.3823988162,       2.680958232,     -0.9202371375,       4.686818739
          0,           0,          72,      -2.674814839,     -0.3399697311,     -0.3535425631,        2.71187945,     -0.9414114645,       4.753395423
          0,           0,          73,      -2.667415806,     -0.3305711822,     -0.3349747352,       2.719301327,      -1.039887714,       4.959615277
          0,           0,          74,      -2.630854967,      -0.296045143,     -0.3059010196,       2.747962551,      -1.170181399,       4.806162776
          0,           0,          75,       -2.68012538,     -0.3490525858,     -0.3414060964,       2.701809071,      -1.106396518,       4.949501931
          0,           0,          76,      -2.702595485,     -0.3903030894,     -0.3836081006,       2.684341341,      -1.182519787,        4.86332974
          0,           0,          77,      -2.716584987,      -0.361813516,      -0.363684153,       2.668504874,      -1.213084577,       4.730371849
          0,           0,          78,      -2.677596937,     -0.3661305163,     -0.3903525846,       2.708415349,      -1.157104523,       4.656405627
          0,           0,          79,      -2.664626786,     -0.3377890867,      -0.343409076,        2.71892179,      -1.040405257,       4.801216429
          0,           0,          80,      -2.626301637,     -0.3039177067,     -0.3335522404,       2.754370168,     -0.9655588458,       4.772985802
          0,           0,          81,      -2.587047253,     -0.2371806764,     -0.2692722462,       2.788090533,      -1.007765185,       4.749529431
          0,           0,          82,      -2.639697792,      -0.302874829,     -0.3229792297,       2.741002049,      -1.090556597,       4.858939122
          0,           0,          83,      -2.683368057,     -0.3210606278,     -0.3235745721,       2.701111899,      -1.147793319,       4.767168662
          0,           0,          84,      -2.668217973,     -0.3417073782,     -0.3610885061,       2.716870646,      -1.196222082,       4.758147879
          0,           0,          85,      -2.671722366,     -0.3345084151,     -0.3174183271,       2.709763769,      -1.144277515,       4.720455591
          0,           0,          86,      -2.647117457,     -0.3244608855,     -0.3439987597,       2.733871877,      -1.113710246,       4.890153571
          0,           0,          87,      -2.623598292,       -0.28182282,     -0.3093864254,       2.752061332,      -1.236211647,       4.683365203
          0,           0,          88,      -2.689788024,     -0.3409351025,     -0.3726572559,       2.688628801,      -1.261618152,       4.741694899
          0,           0,          89,      -2.695843373,     -0.3583677993,      -0.386528257,       2.689802631,      -1.242860713,       4.784376783
          0,           0,          90,       -2.68619398,     -0.3557458673,     -0.3825302949,       2.701339817,      -1.185064955,       4.661618835
          0,           0,          91,      -2.649737239,     -0.2956461998,     -0.3332537296,       2.739540488,      -1.105768919,       4.686967386
          0,           0,          92,      -2.624411206,       -0.28854219,     -0.3433662024,       2.766081263,      -1.038860877,       4.778401578
          0,           0,          93,      -2.591879579,     -0.2416931165,     -0.2848280583,       2.796281315,     -0.9794415529,       4.976160905
          0,           0,          94,      -2.567776147,     -0.1945382018,     -0.2607026237,       2.819347651,       -1.10806691,       4.680294615
          0,           0,          95,       -2.64321637,     -0.2403149374,     -0.2786144736,       2.746318117,      -1.183108671,       4.847336363
          0,           0,          96,       -2.68540294,     -0.3444491998,     -0.3835764355,       2.705595517,      -1.230547577,        4.83506889
          0,           0,          97,      -2.697207592,     -0.3524427868,     -0.3301951326,       2.691329205,      -1.268356425,       4.773316868
          0,           0,          98,      -2.669171525,     -0.3705353528,     -0.3773635928,       2.719029864,      -1.151821828,       4.769187333
          0,           0,          99,      -2.650112096,     -0.3130793897,     -0.3248442784,        2.73811067,      -1.050821491,       4.924931326
          0,           0,         100,      -2.583751957,      -0.287552697,     -0.3208934933,       2.805400106,     -0.9488728823,       4.885068142
          0,           0,         101,      -2.558523282,     -0.2584655141,     -0.2760834843,        2.83165184,      -1.156528454,       4.831093068
          0,           0,         102,      -2.592330383,     -0.2959336205,     -0.3254971854,        2.80158276,      -1.294048337,       4.996697706
          0,           0,         103,      -2.638319562,     -0.3264240851,     -0.3466716063,       2.757014488,      -1.271483516,       4.995836113
          0,           0,         104,      -2.655830725,     -0.3184382057,      -0.347641937,       2.740219382,      -1.271826746,       4.735547171
          0,           0,         105,      -2.657505147,     -0.2909558947,     -0.3189883013,       2.733620757,      -1.126639498,       4.865741641
          0,           0,         106,      -2.621993446,     -0.2478589119,     -0.3008135859,       2.771059945,      -1.062995966,       4.932701967
          0,           0,         107,      -2.580559211,     -0.2143634967,     -0.2635664016,       2.810689853,      -1.243824648,       4.698301642
          0,           0,         108,      -2.621618503,     -0.2589385559,     -0.2956193414,       2.772603694,      -1.321399629,       4.883351589
          0,           0,         109,      -2.658969871,     -0.3237007714,     -0.3670171827,        2.73776412,      -1.283928448,       4.897464726
          0,           0,         110,      -2.649444632,     -0.3300005452,     -0.3548220761,       2.745302265,      -1.323427993,       4.702808385
          0,           0,         111,      -2.637183734,     -0.3149559901,     -0.3376130797,       2.758727828,      -1.178750139,       4.696725026
          0,           0,         112,      -2.629131133,     -0.2739376277,      -0.289206329,       2.765729084,       -1.09849649,       4.814006683
          0,           0,         113,       -2.60733446,     -0.2226834586,     -0.2755358466,       2.788628765,     -0.9759617526,       4.917214279
          0,           0,         114,      -2.591663218,     -0.1838101863,     -0.2464454282,       2.802063047,      -1.117948416,       4.864304661
          0,           0,         115,      -2.637933737,     -0.2423685156,     -0.3009221041,       2.757832179,      -1.192707495,       4.902759784
          0,           0,         116,      -2.704858529,      -0.368491771,     -0.3938577395,       2.689654761,      -1.211034326,       4.868295147
          0,           0,         117,      -2.765441824,     -0.4586811527,     -0.4625665476,       2.626049002,      -1.236238348,       4.808894711
          0,           0,         118,      -2.764789227,     -0.5796241182,     -0.5617824078,       2.627796425,      -1.258327758,       4.754237814
          0,           0,         119,      -2.802362568,     -0.6471537568,      -0.616969803,       2.586897224,      -1.282838034,       4.712808094
          0,           0,         120,      -2.831193646,     -0.6786335605,     -0.6177558112,       2.555735006,       -1.31468387,       4.649716511
          0,           0,         121,      -2.826758484,     -0.6685380028,     -0.6206840542,       2.560228739,      -1.328889853,       4.680146177
          0,           0,         122,      -2.810070867,     -0.6144655125,     -0.5725788823,       2.577827492,      -1.328115793,       4.620419503
          0,           0,         123,      -2.818527002,     -0.5344952126,     -0.5083787609,       2.570128962,       -1.34895056,       4.638923964
          0,           0,         124,      -2.801059628,       -0.46056416,     -0.4648830872,       2.589653682,      -1.365561147,       4.980139239
          0,           0,         125,      -2.795320054,     -0.3807127895,     -0.3775058866,       2.594988133,      -1.423495543,       4.565550836
          0,           0,         126,       -2.86741838,       -0.48750184,     -0.4710881722,       2.520025114,      -1.406866088,       4.562609047
          0,           0,         127,      -2.854196416,     -0.5627828126,     -0.5301853332,       2.535461569,      -1.391503864,       4.810230701
          0,           0,         128,      -2.839248589,     -0.5961568588,     -0.5446210686,       2.552677901,      -1.395154676,       4.772149492
          0,           0,         129,      -2.873727806,     -0.6688393338,     -0.5767723527,       2.514242481,      -1.395897706,       4.775764171
          0,           0,         130,      -2.877388222,      -0.754535221,     -0.6846194578,       2.510826007,      -1.399887168,       4.744639288
          0,           0,         131,       -2.86697264,     -0.7623957023,     -0.6885548342,       2.519497075,       -1.40819525,       4.668686366
          0,           0,         132,      -2.878848815,     -0.7802967127,     -0.6830479813,       2.506069504,      -1.409662875,       4.469996016
          0,           0,         133,      -2.868817126,     -0.7430836226,     -0.6632393312,       2.517374495,      -1.413492874,       4.387385185
          0,           0,         134,       -2.83236425,     -0.6949972491,     -0.6231198191,       2.556491403,      -1.404189439,       4.695846676
          0,           0,         135,      -2.820793248,     -0.5920283362,     -0.5074948101,       2.571055585,      -1.412831546,       4.681297057
          0,           0,         136,      -2.796211642,     -0.5605022252,     -0.4986106409,       2.596385337,      -1.443284159,       4.401680278
          0,           0,         137,      -2.820848435,     -0.5791096474,     -0.5048135354,       2.570618586,      -1.436583737,       4.557022871
          0,           0,         138,      -2.870631082,      -0.555123652,     -0.4829783748,       2.518956112,      -1.427094217,       4.671012652
          0,           0,         139,      -2.838174646,     -0.6150114135,     -0.5683574515,       2.554306301,      -1.429420171,       4.614650524
          0,           0,         140,      -2.840961452,     -0.6416299126,     -0.6115130303,       2.550186512,      -1.421843957,        4.69591173
          0,           0,         141,      -2.851262303,     -0.6007622983,     -0.5233899751,       2.539344445,        -1.4096612,       4.556911031
          0,           0,         142,      -2.841600164,     -0.6268212002,     -0.5935783265,       2.551250748,      -1.406513982,       4.498240386
          0,           0,         143,      -2.818409752,     -0.6130989593,     -0.5565914723,       2.574510359,      -1.411468142,       4.659819184
          0,           0,         144,      -2.806092985,     -0.6030474422,      -0.545991823,       2.588051769,      -1.424736529,       4.587052723
          0,           0,         145,      -2.844185936,     -0.6831339849,     -0.6343520564,       2.547856012,       -1.42494745,       4.555301017
          0,           0,         146,       -2.86481802,     -0.7195294468,     -0.6439811592,       2.525762413,      -1.425196298,       4.504158058
          0,           0,         147,      -2.853991248,     -0.7071793566,     -0.6185823309,       2.536277659,      -1.419250461,       4.617470477
          0,           0,         148,      -2.849530819,      -0.706666184,     -0.6266879127,       2.542438725,      -1.426709022,       4.588718299
          0,           0,         149,      -2.838888554,     -0.6625296287,     -0.5715633892,       2.553592149,      -1.437842032,       4.443525962
          0,           0,         150,      -2.866208184,     -0.6915845174,     -0.5893686154,       2.523772577,      -1.445661944,       4.547107369
          0,           0,         151,      -2.867731038,     -0.6924784696,     -0.6191384174,         2.5216947,      -1.444120436,       4.463314266
          0,           0,         152,         -2.853615,     -0.6459905123,     -0.5656568684,       2.535748639,      -1.437746929,        4.52003606
          0,           0,         153,      -2.837223434,      -0.648996559,     -0.5700721063,       2.553175713,      -1.436297987,        4.67533769
          0,           0,         154,      -2.803981087,     -0.6237807539,     -0.5330686731,       2.589148623,      -1.426182346,       4.824262529
          0,           0,         155,      -2.769685196,     -0.5629123221,     -0.5063543894,       2.625914279,      -1.451701168,       4.451459446
          0,           0,         156,      -2.803171931,     -0.6145509941,     -0.5749230345,       2.590663146,      -1.455806696,        4.67741704
          0,           0,         157,      -2.839100306,     -0.6258496384,     -0.5752882712,       2.552031947,      -1.456233678,       4.760509052
          0,           0,         158,      -2.872456903,     -0.6337624603,      -0.577628184,       2.518863391,      -1.450196236,       4.743744639
          0,           0,         159,      -2.869511786,     -0.6446574324,     -0.6047600412,        2.52141688,       -1.44641595,       4.697543088
          0,           0,         160,      -2.852843455,     -0.6832892895,     -0.6484287355,       2.540118969,      -1.446322464,       4.620815866
          0,           0,         161,      -2.869805648,     -0.7338090644,      -0.686629088,       2.521523582,      -1.447455327,       4.590858651
          0,           0,         162,      -2.868008048,     -0.7321200386,     -0.6697632595,       2.523858521,      -1.447254104,       4.547507689
          0,           0,         163,      -2.876676896,     -0.7504954177,     -0.6884638858,       2.514019553,      -1.446767763,       4.456682298
          0,           0,         164,      -2.878787632,     -0.7543215944,     -0.6816376723,       2.511360645,      -1.446921364,       4.337157594
          0,           0,         165,      -2.878724932,     -0.7827525067,     -0.7140247623,       2.510744898,       -1.45008587,       4.367265857
          0,           0,         166,      -2.882067444,     -0.8225357545,     -0.7331330564,       2.505697262,      -1.453152723,       4.490868639
          0,           0,         167,      -2.889674969,     -0.8000586852,     -0.7004683373,       2.498461746,      -1.455898414,       4.536006551
          0,           0,         168,      -2.886651787,     -0.7989512674,     -0.7105275151,       2.501441208,       -1.45813236,       4.498146582
          0,           0,         169,       -2.89793522,     -0.8062341993,     -0.7210931399,       2.490419669,      -1.458469175,       4.375214011
          0,           0,         170,       -2.88973421,     -0.7834608241,     -0.7177141444,       2.499373414,      -1.458760169,        4.32949783
          0,           0,         171,      -2.903163481,     -0.7807259609,     -0.7054255682,       2.485181245,      -1.458775875,       4.313142085
          0,           0,         172,      -2.894105886,      -0.747637943,     -0.6885536541,       2.494460757,      -1.456858796,       4.423365048
          0,           0,         173,      -2.887227589,     -0.7344053818,     -0.6965470839,       2.500804321,      -1.454726494,       4.526861574
          0,           0,         174,      -2.895138735,     -0.7346992879,     -0.6837338916,       2.493455186,      -1.452614028,       4.489937473
          0,           0,         175,      -2.895405796,     -0.7200572962,     -0.7051346298,       2.492986127,      -1.449753051,       4.329591261
          0,           0,         176,      -2.900823326,     -0.7429240231,     -0.7116586629,       2.486959327,       -1.44902286,       4.407583008
          0,           0,         177,      -2.876599868,     -0.7547699666,     -0.7259261789,       2.512681581,      -1.448050157,       4.482908402
          0,           0,         178,      -2.899031701,     -0.7831297687,     -0.7268156628,       2.489402606,      -1.449244816,       4.484744527
          0,           0,         179,       -2.89237225,     -0.8143775343,     -0.7457650133,       2.496702317,      -1.450197446,       4.477314375
          0,           0,         180,      -2.902812483,     -0.8268311468,     -0.7358643208,       2.484374693,      -1.452221438,       4.341154632
          0,           0,         181,       -2.88009995,     -0.8131251924,     -0.7211134204,       2.509472234,      -1.453969425,       4.354868886
          0,           0,         182,      -2.874470531,     -0.7845269906,     -0.7142639528,       2.514055379,      -1.455159797,       4.488359633
          0,           0,         183,      -2.869898463,     -0.7947602066,     -0.7331644324,       2.519437293,      -1.454716651,       4.495883949
          0,           0,         184,      -2.874182252,     -0.7549013657,     -0.7127057087,       2.515586932,      -1.452683093,       4.398379802
          0,           0,         185,      -2.890828119,     -0.7616650718,     -0.6861874557,       2.498158895,      -1.452573448,       4.402922131
          0,           0,         186,      -2.878105711,     -0.7294562061,     -0.6908303462,       2.511678297,      -1.453293057,       4.449748045
          0,           0,         187,       -2.88286559,      -0.756879603,     -0.7025214214,       2.506965338,      -1.454425531,       4.454673763
          0,           0,         188,      -2.868621722,      -0.759049836,     -0.6841136998,       2.521462294,      -1.454356267,        4.37028799
          0,           0,         189,      -2.911019837,     -0.7605695778,     -0.6531315157,       2.476740937,      -1.455994017,       4.325851754
          0,           0,         190,      -2.887058605,     -0.7924659535,     -0.7195918045,       2.502642816,      -1.456306876,       4.333482201
          0,           0,         191,       -2.87422648,     -0.8007754708,     -0.7159178967,       2.515622136,      -1.454061355,       4.436349242
          0,           0,         192,      -2.880432914,     -0.7710664666,     -0.6728258664,       2.508509497,      -1.451247564,       4.478701661
          0,           0,         193,      -2.888900593,     -0.7655685214,     -0.6697930357,       2.500228474,      -1.450193802,       4.307329242
          0,           0,         194,      -2.907455327,      -0.791016978,     -0.7015236873,       2.481070391,      -1.450769366,       4.294344213
          0,           0,         195,       -2.86550998,     -0.7925962626,      -0.706120626,       2.524775321,      -1.450439578,       4.419992266
          0,           0,         196,      -2.876900722,     -0.7627328703,     -0.6772803568,       2.511470835,      -1.451496698,       4.465314093
          0,           0,         197,      -2.883703223,     -0.7999525084,     -0.7215099281,       2.505273336,       -1.45287295,       4.408177515
          0,           0,         198,      -2.896786832,     -0.7979226276,     -0.7279165487,        2.49096654,      -1.454469281,       4.344539008
          0,           0,         199,      -2.869693622,     -0.8060010925,     -0.7172479768,       2.520359109,      -1.453815683,       4.318769913
          0,           0,         200,      -2.872999244,     -0.7875786696,     -0.7106367831,       2.515677412,       -1.45491363,       4.438529643
          0,           0,         201,      -2.890836188,        -0.8121748,     -0.7313696786,       2.496933062,      -1.453607175,       4.523592938
          0,           0,         202,      -2.876479281,      -0.780803258,     -0.7220331161,       2.512658782,      -1.450661441,        4.38808531
          0,           0,         203,      -2.897186494,      -0.766475134,      -0.677571691,       2.490851267,      -1.448150876,        4.39885076
          0,           0,         204,      -2.869537655,     -0.7744397734,      -0.713306852,       2.519971009,       -1.44845095,       4.475172273
          0,           0,         205,      -2.890024107,     -0.7837805712,     -0.7303667853,       2.498084031,      -1.447949314,       4.476301228
          0,           0,         206,      -2.864400163,     -0.7953836045,     -0.7332679816,       2.525847369,      -1.447694957,        4.39215119
          0,           0,         207,      -2.912326971,      -0.761676158,     -0.6822627352,       2.473894019,      -1.448381492,       4.372555206
          0,           0,         208,      -2.888565869,     -0.7858721642,     -0.7149677555,       2.500163018,      -1.449357004,       4.329432074
          0,           0,         209,      -2.898158128,     -0.7879374015,      -0.727523821,       2.489080381,      -1.450568106,        4.43827057
          0,           0,         210,      -2.883474267,     -0.7854067942,      -0.733480542,       2.504289245,      -1.451026287,        4.51758834
          0,           0,         211,      -2.886830389,     -0.7412806975,     -0.6381000912,       2.500593823,      -1.449119496,       4.464908273
          0,           0,         212,      -2.916145871,     -0.7544562597,     -0.6648314052,       2.470076016,      -1.449560965,       4.366098338
          0,           0,         213,      -2.873614053,     -0.7984959333,     -0.7310248704,        2.51594138,      -1.449590081,       4.488666544
          0,           0,         214,      -2.862220524,     -0.7367894189,     -0.6635887869,       2.527091589,      -1.447324025,       4.503780306
          0,           0,         215,        -2.8668088,     -0.7075050539,     -0.6169157457,       2.522953518,      -1.447285327,       4.428953123
          0,           0,         216,        -2.8858505,     -0.7543118658,     -0.6871437421,        2.50273983,      -1.449138245,       4.318135986
          0,           0,         217,      -2.880122032,     -0.7934109457,     -0.7143422931,       2.508140408,      -1.450161035,        4.30498959
          0,           0,         218,      -2.888361137,     -0.7198857072,     -0.6194466809,        2.49842608,      -1.450017642,       4.388114849
          0,           0,         219,      -2.901135654,     -0.7686100229,      -0.688749033,       2.484880502,      -1.449041615,       4.476077368
          0,           0,         220,      -2.882009056,     -0.7772683013,     -0.7246735036,        2.50666902,      -1.447362495,       4.363608606
          0,           0,         221,      -2.890395894,     -0.7541025452,     -0.6711632053,       2.496370698,      -1.445548936,       4.244368466
          0,           0,         222,      -2.876724578,     -0.7822450657,     -0.6908059377,       2.511976947,      -1.442594024,       4.429826895
          0,           0,         223,      -2.886935104,     -0.7774880427,     -0.6975720539,       2.499733597,       -1.44224805,        4.48665601
          0,           0,         224,      -2.887317495,     -0.7751993484,     -0.6884792082,       2.500238183,      -1.442803493,       4.381660055
          0,           0,         225,      -2.892894285,     -0.7737285471,     -0.7030210793,       2.493371577,      -1.444366133,       4.294349174
          0,           0,         226,      -2.902434436,     -0.7819245561,     -0.6960872551,       2.482996439,      -1.446789879,       4.326853183
          0,           0,         227,      -2.889084845,     -0.7882121023,     -0.7267904761,       2.498224352,      -1.447417941,       4.452242215
          0,           0,         228,      -2.901211363,     -0.7908431371,     -0.7342441349,       2.484256899,      -1.447008346,       4.473284787
          0,           0,         229,      -2.889565101,     -0.7867300793,     -0.7054763805,        2.49653958,      -1.446615709,       4.368375499
          0,           0,         230,      -2.912575717,     -0.7713237326,     -0.6715024271,       2.471026445,       -1.44738551,       4.250319673
          0,           0,         231,      -2.893117147,     -0.7962657239,     -0.7190006258,       2.493036927,      -1.447716344,       4.441718701
          0,           0,         232,      -2.889391478,      -0.820085551,     -0.7396905386,       2.496815868,      -1.446912038,       4.496390076
          0,           0,         233,      -2.891722831,     -0.7965280832,     -0.6764773616,       2.492914367,      -1.446878884,       4.345529893
          0,           0,         234,      -2.914038254,     -0.7784331838,     -0.6843197901,       2.470105562,      -1.447367324,       4.305596595
          0,           0,         235,      -2.905834576,     -0.8233346116,     -0.7334443683,       2.479000616,      -1.447316301,       4.278280406
          0,           0,         236,      -2.882969131,     -0.8180830198,     -0.7287623855,       2.503371255,      -1.447144958,        4.38808872
          0,           0,         237,      -2.891937463,     -0.7914487194,     -0.6847826438,       2.493872394,      -1.446904792,       4.496498232
          0,           0,         238,       -2.90027802,     -0.7774140908,     -0.6914728703,       2.485267899,      -1.446169782,       4.454257556
          0,           0,         239,      -2.900258106,      -0.780451789,     -0.7283406968,       2.485147066,      -1.445186843,       4.361247542
          0,           0,         240,       -2.89600308,     -0.7645528583,     -0.6980216707,       2.489555322,      -1.444619136,        4.43447444
