"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          24,      -2.446645964,    -0.08834667624,    -0.08450688817,        2.87590805,     -0.4991008658,       5.055803299
          0,           0,          25,      -2.389757743,    -0.03536519235,     -0.1042993036,       2.947642533,     -0.5444588745,       5.054019972
          0,           0,          26,      -2.393364113,    -0.05722281598,    -0.08364970857,       2.934121793,     -0.5758830978,        5.04509657
          0,           0,          27,       -2.37200918,     -0.1198298777,     -0.1093273811,       2.950223319,     -0.4987509968,       4.790627622
          0,           0,          28,      -2.366700829,    -0.08159900532,    -0.04412207903,        2.94493103,     -0.6763592669,       4.878421479
          0,           0,          29,      -2.378321442,     -0.1349035649,    -0.09297253955,       2.922070921,     -0.7460475213,       4.822746367
          0,           0,          30,      -2.361709709,    -0.05334279703,    -0.08823871402,       2.940797664,     -0.7302740973,       4.876785369
          0,           0,          31,       -2.36895674,     -0.1158924945,    -0.09498735525,       2.924154364,     -0.7342837224,       4.823906649
          0,           0,          32,      -2.360702347,     -0.1670209924,    -0.09149318587,       2.926456302,     -0.6182440194,       4.796362893
          0,           0,          33,      -2.336716144,     -0.1415246609,    -0.08793651805,       2.955312712,     -0.4026823881,       4.970542807
          0,           0,          34,      -2.318442536,    -0.08436480297,    -0.06463892801,       2.976503275,      -0.100117523,        4.92350342
          0,           0,          35,       -2.29359184,     0.03440872086,    -0.06950604588,       3.020222027,     -0.4756281814,        4.77424463
          0,           0,          36,      -2.310374712,    -0.03753647533,    -0.08383589003,       2.989586578,     -0.7389569362,       4.812084402
          0,           0,          37,      -2.314366957,    -0.08868995885,    -0.09484485076,       2.976509613,     -0.6502588126,       4.829026678
          0,           0,          38,      -2.304392448,    -0.09049622567,     -0.1250057163,       2.988567715,     -0.4672319305,       4.803748636
          0,           0,          39,      -2.293796346,    -0.04479065733,     -0.1176720153,       3.004562905,     -0.2443561089,       4.639936152
          0,           0,          40,      -2.276139243,      0.0281897438,     -0.1167066639,       3.034086386,     -0.0258082144,       4.685383386
          0,           0,          41,      -2.278018111,     0.06745848863,    -0.08901228341,       3.039005038,      0.1390072456,       4.699171172
          0,           0,          42,      -2.288438027,      0.1000846864,    -0.08322952109,       3.036002316,     -0.4467002215,       4.533537946
          0,           0,          43,      -2.301094977,      0.0582193651,    -0.09860771549,       3.008627223,     -0.6140160063,       4.603620744
          0,           0,          44,       -2.31137701,   -0.007661216351,     -0.1246848928,        2.98696831,     -0.4899501058,        4.69852533
          0,           0,          45,      -2.312924511,    -0.04054626665,      -0.131288403,       2.978308455,     -0.3376910433,       4.806515459
          0,           0,          46,      -2.305145345,    -0.06817078926,     -0.1548876704,       2.985807792,     -0.2137688169,       4.612679267
          0,           0,          47,      -2.301740131,    -0.07977152755,     -0.1132109461,       2.984922796,     -0.1964304015,       4.743369134
          0,           0,          48,      -2.288367882,     -0.1251571624,    -0.07860118077,       3.000769401,    -0.06911039833,       4.709775592
          0,           0,          49,       -2.29075122,     -0.1014221738,    -0.03845757928,       3.002062435,     -0.3249810916,       4.576008093
          0,           0,          50,      -2.292418607,     -0.1807177615,    -0.06302914874,       2.997966836,     -0.6716104605,       4.635252053
          0,           0,          51,      -2.289122407,     -0.1832059176,    -0.06113616937,       3.003478484,     -0.4971649642,        4.73099001
          0,           0,          52,      -2.280919086,     -0.1471344763,     -0.0763911732,       3.018074871,     -0.2659833035,       4.568967638
          0,           0,          53,      -2.286046961,    -0.05377862176,    -0.05424355725,       3.015151794,    -0.01036529389,       4.845624685
          0,           0,          54,      -2.295436855,     0.03704234013,    -0.05042124052,       3.018076373,      0.2207256591,       5.111850871
          0,           0,          55,      -2.323321301,      0.1268280909,    -0.04503218452,       3.011940404,      0.3496535712,       4.917211099
          0,           0,          56,       -2.35439712,      0.1717111712,     -0.1196055393,       3.024992335,     -0.2317578078,       4.970538839
          0,           0,          57,       -2.41038481,      0.0631713409,     -0.1404004773,       2.949292037,     -0.4852399364,       4.962080585
          0,           0,          58,      -2.431664098,     0.01261438098,     -0.1889426217,       2.928342419,     -0.3335325754,       4.823950758
          0,           0,          59,      -2.424952522,     0.08280882922,     -0.1945133518,       2.946860103,     -0.1712172019,       4.571794623
          0,           0,          60,      -2.442335597,     0.07371260407,     -0.2480572915,       2.943851957,      -0.103968212,        4.65830818
          0,           0,          61,      -2.513978058,     -0.0105120455,     -0.2459682642,       2.877437673,     -0.1692821079,       4.722114415
          0,           0,          62,      -2.549680205,    -0.06698191352,     -0.2529201243,       2.834971704,     -0.8416411443,        4.64040729
          0,           0,          63,      -2.590541492,      -0.146536425,     -0.2836264251,       2.782274807,     -0.8113361537,       4.795899976
          0,           0,          64,      -2.622093798,     -0.2183324919,     -0.3370780033,       2.744905832,      -0.797949887,       4.661028001
          0,           0,          65,      -2.629598286,     -0.2533857626,     -0.3527758524,       2.736884058,      -0.770915764,       4.611754961
          0,           0,          66,      -2.628452744,     -0.2374196312,     -0.3118432062,       2.740680638,     -0.7315476613,        4.53690893
          0,           0,          67,      -2.615059061,     -0.2247158876,     -0.2879135887,       2.756301471,     -0.5699786093,        4.79525026
          0,           0,          68,      -2.598109813,     -0.1953367598,     -0.2637995248,       2.774344517,       -0.35224909,       4.985464864
          0,           0,          69,      -2.577752311,       -0.15151498,     -0.2369720142,        2.79711413,     -0.7675774831,       4.823687184
          0,           0,          70,      -2.617749246,     -0.2034483104,     -0.2864583556,       2.755816582,     -0.9093371314,       4.963726355
          0,           0,          71,      -2.639582529,     -0.2538096493,     -0.3531940313,       2.739233741,      -0.823984691,       4.882540804
          0,           0,          72,      -2.646587436,     -0.2379819178,     -0.2956524241,         2.7353295,     -0.7215026717,       4.683294271
          0,           0,          73,      -2.611318793,     -0.2535518614,     -0.3148095531,        2.77479181,     -0.5956515046,       4.717140926
          0,           0,          74,       -2.60646093,     -0.2221805592,     -0.2599095702,       2.782802153,     -0.5373800237,       4.975933764
          0,           0,          75,      -2.581219235,     -0.2151466302,     -0.2669746853,       2.809035787,     -0.9754744832,        4.67953996
          0,           0,          76,      -2.630971694,     -0.2565536959,     -0.2748315701,       2.757871027,      -1.024466033,       4.812646912
          0,           0,          77,       -2.66114622,     -0.3212885149,     -0.3893763239,       2.728542388,     -0.9693019957,       4.716509558
          0,           0,          78,      -2.685723507,     -0.3084601136,     -0.3252405686,       2.703711328,     -0.9782706743,       4.541056643
          0,           0,          79,      -2.651710136,     -0.3094372252,     -0.3769225248,       2.739465017,     -0.8845039643,        4.67248749
          0,           0,          80,      -2.639401376,     -0.2590454607,     -0.2801864897,       2.751818241,     -0.8733542256,       4.870422757
          0,           0,          81,      -2.596800194,     -0.2433897921,     -0.3204200438,       2.795958696,     -0.9038126947,       4.987071645
          0,           0,          82,      -2.578306724,     -0.1911979529,     -0.2434346238,       2.808216933,      -0.994041948,       4.877951084
          0,           0,          83,      -2.626356519,     -0.2896365443,     -0.3295012387,       2.763079572,       -1.08840428,       4.974429672
          0,           0,          84,       -2.67296655,     -0.3055266262,     -0.3220613849,       2.716522507,       -1.14063238,        4.83786171
          0,           0,          85,      -2.654893502,     -0.3160368668,      -0.359676549,       2.737323079,      -1.139614988,       4.694317245
          0,           0,          86,      -2.679597377,     -0.2950958428,      -0.312698458,       2.708996346,       -1.04439154,       4.673961864
          0,           0,          87,      -2.672041513,      -0.276716424,     -0.3353978825,       2.712642257,     -0.9816278835,         4.9248686
          0,           0,          88,      -2.657085921,     -0.2457416491,     -0.2930180504,       2.715994739,     -0.9278549672,       4.828439061
          0,           0,          89,      -2.610373184,     -0.2406311651,     -0.2980390366,       2.758814111,      -1.110668034,       4.625978073
          0,           0,          90,      -2.691358345,     -0.3105185465,     -0.3316998848,       2.683109462,      -1.087129972,       4.983400537
          0,           0,          91,      -2.708444805,     -0.3640201853,      -0.371719388,       2.676536021,      -1.118173228,       4.734180701
          0,           0,          92,      -2.709135504,     -0.3561301239,     -0.3600767741,       2.674909938,       -1.12403916,       4.827294904
          0,           0,          93,      -2.678655402,     -0.3492284505,     -0.3662707865,       2.704303419,      -1.075825219,       4.736513016
          0,           0,          94,      -2.637804354,     -0.2976079566,     -0.3288854769,       2.742846256,      -1.035374786,       4.899625268
          0,           0,          95,      -2.603203223,     -0.2748061779,     -0.3183212401,       2.775745282,      -1.016564308,       4.801987529
          0,           0,          96,      -2.569644697,     -0.2352604786,     -0.2740920089,       2.808827843,      -1.137564333,       4.988130379
          0,           0,          97,      -2.627486779,     -0.3055364089,     -0.3192438727,       2.757516831,      -1.174699494,       4.876077625
          0,           0,          98,      -2.648003302,     -0.3102304649,     -0.3240091543,       2.742826133,      -1.158736156,       4.795056562
          0,           0,          99,      -2.630654799,     -0.3414622274,     -0.3431783783,       2.759564623,      -1.178819336,       4.735096015
          0,           0,         100,      -2.626588966,      -0.323216775,     -0.3146602334,       2.761872629,       -1.09646375,       4.911498605
          0,           0,         101,      -2.612918423,     -0.3110654448,     -0.3100957684,       2.773450204,      -1.206257382,       4.715011936
          0,           0,         102,      -2.684398805,      -0.358781506,     -0.3527361397,       2.701465548,      -1.256310912,       4.761075819
          0,           0,         103,      -2.723577283,     -0.4244421504,     -0.4408703212,       2.661060548,      -1.266398171,       4.756808236
          0,           0,         104,      -2.713215828,     -0.4591189851,     -0.4173249475,       2.673581117,      -1.339652331,       4.729169073
          0,           0,         105,      -2.724842193,     -0.4870617904,     -0.4426501025,       2.664110861,      -1.272994965,       4.627856471
          0,           0,         106,      -2.702976416,     -0.4173230991,       -0.39768393,        2.68413062,       -1.14735412,       4.635581887
          0,           0,         107,       -2.69449423,     -0.3522534115,     -0.3676916892,       2.693314979,      -1.044138673,       4.736707481
          0,           0,         108,      -2.670498146,     -0.3028591199,     -0.3280018831,       2.714383609,     -0.9159609636,       5.116088201
          0,           0,         109,      -2.626972579,     -0.2847542805,     -0.3189387829,       2.758819074,      -1.158661679,       4.649189244
          0,           0,         110,      -2.646784869,     -0.3238840684,     -0.3371119768,       2.745830431,      -1.235319823,       5.051786851
          0,           0,         111,      -2.668449007,     -0.3967613841,     -0.3947934236,       2.727534135,      -1.214772275,       4.962065996
          0,           0,         112,      -2.675241212,        -0.4301096,     -0.3821734906,       2.720747292,      -1.253903617,       4.583843842
          0,           0,         113,      -2.652693753,     -0.3883481964,      -0.350990562,       2.741282063,      -1.109729111,       5.034928884
          0,           0,         114,      -2.633645107,     -0.3238120556,     -0.3088688973,       2.760629529,      -1.281927035,        4.70323358
          0,           0,         115,       -2.69537322,     -0.3946463362,     -0.3669567139,       2.697474154,      -1.305201448,        4.86736138
          0,           0,         116,      -2.745907648,     -0.4826497858,     -0.4626084058,       2.644955117,      -1.317198168,       4.982351101
          0,           0,         117,      -2.778162636,     -0.5264512178,     -0.5162304428,       2.610892536,      -1.338234672,        4.98545532
          0,           0,         118,      -2.804278797,     -0.5906644429,     -0.5755421883,       2.584163731,      -1.359491425,       4.928023607
          0,           0,         119,      -2.810305656,     -0.6469810969,     -0.6305957132,       2.578149571,      -1.379279273,        4.85175766
          0,           0,         120,      -2.849462711,     -0.6925521576,     -0.6668780904,       2.534915529,       -1.39707603,       4.783342346
          0,           0,         121,      -2.834985208,     -0.7632465962,     -0.7019696883,       2.549161698,      -1.408676312,         4.6317333
          0,           0,         122,      -2.826581807,      -0.742485985,     -0.6758605084,       2.556405313,      -1.381425652,       4.475102304
          0,           0,         123,      -2.823673466,     -0.7067463433,     -0.6262287742,       2.560574068,      -1.358081399,         4.6969275
          0,           0,         124,      -2.795049915,     -0.6161625781,     -0.5497304676,       2.590412145,      -1.391479153,       4.607390558
          0,           0,         125,      -2.827198812,     -0.6562370662,      -0.602462387,       2.558455334,      -1.398352844,       4.522314848
          0,           0,         126,       -2.85201602,     -0.6798981514,     -0.6247283554,       2.531614164,      -1.398866692,        4.49558831
          0,           0,         127,      -2.857156457,     -0.6706219903,      -0.634678932,        2.52842744,      -1.407914672,       4.449651375
          0,           0,         128,      -2.849487423,     -0.6355360715,     -0.6245183796,       2.535672444,      -1.411329423,       4.676708994
          0,           0,         129,      -2.815685352,      -0.635371691,     -0.6221630377,       2.572552091,      -1.420939953,       4.696148381
          0,           0,         130,      -2.851427185,     -0.6607766157,      -0.665950246,       2.534245997,      -1.422854828,       4.374299905
          0,           0,         131,      -2.854727042,     -0.7450328136,      -0.710324168,       2.530677552,      -1.421716018,       4.356699066
          0,           0,         132,      -2.850126739,      -0.710489157,     -0.7047790342,       2.536209212,      -1.424131043,       4.613874949
          0,           0,         133,      -2.811971896,     -0.7183949853,     -0.6945058663,       2.578340854,      -1.416406887,       4.551713073
          0,           0,         134,      -2.817957712,     -0.6861204313,     -0.6399307055,       2.573021247,      -1.416446513,        4.62034125
          0,           0,         135,      -2.765098417,     -0.6287004406,     -0.6228839644,       2.629574686,      -1.407071047,       4.853906097
          0,           0,         136,      -2.774019237,     -0.5120848632,     -0.4685223927,        2.61766428,      -1.429904706,       4.621079212
          0,           0,         137,      -2.808981344,      -0.598861452,     -0.5491848473,       2.581947455,      -1.430115859,       4.482108334
          0,           0,         138,      -2.830662028,     -0.6702433132,     -0.6168451091,       2.559577523,      -1.435099975,       4.674377605
          0,           0,         139,      -2.847905251,     -0.6662028711,     -0.5817235616,       2.541605111,      -1.423763902,       4.785794562
          0,           0,         140,      -2.855104907,     -0.6670429522,     -0.5626067441,        2.53368273,      -1.422244451,       4.793794174
          0,           0,         141,      -2.831538908,     -0.7015363186,      -0.631095633,         2.5594028,      -1.428038411,       4.675647809
          0,           0,         142,      -2.828358751,     -0.6425867665,     -0.5627973388,       2.563120817,      -1.423193207,       4.493327657
          0,           0,         143,      -2.806566405,     -0.6289982286,     -0.5947801237,       2.584717613,      -1.428538796,       4.859257011
          0,           0,         144,      -2.785797723,     -0.5168049723,     -0.4598303585,        2.60510668,      -1.432914678,       4.632109489
          0,           0,         145,        -2.8280337,     -0.5582097937,     -0.5048096449,       2.562217258,      -1.427763462,       4.652823419
          0,           0,         146,      -2.866581688,     -0.6425109767,       -0.60431447,       2.521867716,      -1.435262725,       4.823157095
          0,           0,         147,      -2.865514145,     -0.6668155102,     -0.6211952084,        2.52412729,      -1.433570037,       4.850560675
          0,           0,         148,      -2.869309618,     -0.6281485146,      -0.541339847,       2.520876727,      -1.429311344,       4.734866707
          0,           0,         149,      -2.833724553,       -0.68140486,     -0.6256965985,       2.558643727,      -1.456645388,        4.46951084
          0,           0,         150,      -2.810593225,      -0.585941085,     -0.4680518208,       2.581136437,      -1.426743376,       4.694433346
          0,           0,         151,      -2.765195339,     -0.5923491847,     -0.5360319133,       2.628460664,       -1.45449418,        4.59393037
          0,           0,         152,       -2.80934782,      -0.637844655,     -0.5940437025,       2.582724741,      -1.453293432,         4.4672669
          0,           0,         153,      -2.860524899,     -0.6561020978,     -0.5673021981,       2.527532999,      -1.441890709,       4.647860889
          0,           0,         154,      -2.848140838,     -0.6715843351,     -0.6095135867,       2.541699198,      -1.448906875,       4.732484632
          0,           0,         155,       -2.85047803,     -0.6998459357,     -0.6607816759,       2.540443273,      -1.452516949,       4.655464344
          0,           0,         156,      -2.842622999,     -0.6473064224,     -0.5800538734,       2.548832578,      -1.447396273,       4.488842662
          0,           0,         157,      -2.802844687,     -0.6340797655,     -0.5988273884,       2.589552529,      -1.418263352,       4.715229981
          0,           0,         158,      -2.783395687,     -0.5448619512,     -0.4761165646,       2.609038941,      -1.380487405,       4.600858266
          0,           0,         159,      -2.753640007,     -0.4979173946,     -0.4479048569,       2.639430805,       -1.43613251,       4.823366075
          0,           0,         160,      -2.787221209,     -0.5447733062,     -0.4832915885,       2.605423005,      -1.441469197,       4.858676802
          0,           0,         161,      -2.839030455,     -0.5883016804,     -0.5235185391,       2.551122563,      -1.439984417,       4.859156487
          0,           0,         162,      -2.863238139,     -0.6092036926,     -0.5627319512,       2.525058248,        -1.4338244,       4.784859776
          0,           0,         163,      -2.873615127,     -0.6241219137,     -0.5893908269,       2.514090379,      -1.429951405,       4.687376465
          0,           0,         164,      -2.872604165,     -0.6676690869,     -0.6382456187,       2.516913766,      -1.431481635,       4.672015399
          0,           0,         165,      -2.878311161,     -0.7007293293,      -0.674290574,       2.510858735,      -1.436619512,       4.610374938
          0,           0,         166,       -2.87038715,     -0.7100271126,     -0.6803037589,       2.519538981,      -1.437254833,       4.484139543
          0,           0,         167,      -2.896499636,     -0.7388842036,     -0.6967421363,       2.489700069,      -1.437243656,       4.495389106
          0,           0,         168,      -2.888626981,      -0.749272458,     -0.7044722785,       2.498031553,      -1.438965843,       4.398257764
          0,           0,         169,      -2.895756916,     -0.7790453722,     -0.7235152947,       2.489540943,      -1.439345966,        4.43488148
          0,           0,         170,      -2.877815893,     -0.7653860779,     -0.7124644935,        2.50984958,      -1.443158958,        4.48959857
          0,           0,         171,      -2.885489969,     -0.7573115394,     -0.7059265129,       2.500694926,      -1.443451988,       4.518144799
          0,           0,         172,      -2.879983749,     -0.7777020731,     -0.7138836268,       2.507783772,      -1.444826086,       4.443813879
          0,           0,         173,      -2.889889086,      -0.774814404,     -0.7428460749,       2.497777977,      -1.445618491,       4.403306464
          0,           0,         174,      -2.890417607,     -0.7502434847,     -0.6950953477,        2.49688703,      -1.445973874,       4.428216842
          0,           0,         175,      -2.879240648,      -0.773383228,     -0.7266915468,       2.509141801,      -1.443874843,        4.52258421
          0,           0,         176,      -2.877956378,     -0.7573833643,     -0.7059942995,       2.509481963,      -1.443277867,       4.580307447
          0,           0,         177,      -2.880234996,     -0.7407803303,     -0.7124264464,       2.507818949,      -1.444177041,        4.56630465
          0,           0,         178,      -2.884821793,     -0.7456496591,     -0.7115083208,       2.501998339,      -1.442707316,       4.363028262
          0,           0,         179,      -2.871125429,     -0.7296929884,     -0.7221285272,       2.517777463,      -1.442606872,       4.435045494
          0,           0,         180,      -2.895053617,     -0.7237682482,     -0.7110893837,       2.491497479,      -1.442942001,       4.508014117
          0,           0,         181,      -2.888150749,      -0.724942572,     -0.7169661286,       2.499258577,      -1.443509127,        4.50704843
          0,           0,         182,      -2.891288954,     -0.7263125231,     -0.6926701993,       2.496807655,       -1.44665038,       4.407583942
          0,           0,         183,      -2.896218338,     -0.7091002061,     -0.6765586811,        2.49203465,      -1.448029813,       4.416298909
          0,           0,         184,      -2.902386901,     -0.7566331281,     -0.7205946728,       2.485375809,      -1.451485439,       4.419408925
          0,           0,         185,      -2.889271863,     -0.7391663716,     -0.7121733291,       2.499529811,      -1.452260163,        4.46350906
          0,           0,         186,      -2.868396922,     -0.7047088267,     -0.6608500727,       2.520883433,      -1.449523832,       4.586505625
          0,           0,         187,      -2.901753972,     -0.7472695047,     -0.6830775434,       2.485901144,      -1.446795889,       4.473510685
          0,           0,         188,      -2.876640794,     -0.7152163423,     -0.6967334955,       2.512689158,      -1.444411715,       4.288024604
          0,           0,         189,      -2.876069912,     -0.7511670367,     -0.7123415577,       2.513149906,      -1.443218395,       4.456371601
          0,           0,         190,      -2.869387521,     -0.7252883421,      -0.690112352,       2.519162921,       -1.43855406,       4.519279249
          0,           0,         191,      -2.883291066,     -0.7603794971,     -0.6904192991,       2.504177344,      -1.436219623,       4.467793934
          0,           0,         192,      -2.883003998,      -0.776704695,     -0.7368811124,       2.506257023,      -1.435138399,       4.348972109
          0,           0,         193,      -2.891941882,     -0.7927151787,     -0.7415851852,       2.496187587,      -1.433366487,       4.369631022
          0,           0,         194,      -2.877107034,     -0.7742847029,     -0.7050434448,        2.51176476,      -1.433223228,       4.426895684
          0,           0,         195,      -2.889763999,     -0.7733922334,      -0.732918556,       2.497168647,      -1.435443471,       4.566733956
          0,           0,         196,      -2.886392765,     -0.7736792579,     -0.7140602157,       2.501973768,      -1.437855118,       4.587284619
          0,           0,         197,      -2.887806234,     -0.7533643262,     -0.7035599459,       2.500540365,      -1.437093294,       4.276016229
          0,           0,         198,      -2.885522691,     -0.7770423821,     -0.7175069806,       2.502834398,      -1.434425395,        4.42850101
          0,           0,         199,      -2.866145635,     -0.7463690736,     -0.6949629064,       2.522964411,      -1.434766588,       4.517246816
          0,           0,         200,      -2.882418618,     -0.7474510901,     -0.6671722658,       2.506600214,      -1.436816579,        4.43770756
          0,           0,         201,      -2.882358348,     -0.7138392326,     -0.6695998796,        2.50616217,      -1.437729082,       4.384969026
          0,           0,         202,      -2.905998524,     -0.7328384056,       -0.67311094,       2.481117817,      -1.437692063,       4.296160924
          0,           0,         203,      -2.894596841,     -0.7377278481,     -0.6775219898,       2.493980754,        -1.4379335,       4.397055938
          0,           0,         204,      -2.887599066,     -0.7359679008,     -0.6891183838,       2.500066742,      -1.440811549,       4.545828246
          0,           0,         205,      -2.893240794,     -0.7358454642,     -0.6845393008,        2.49515634,      -1.438778101,       4.549702957
          0,           0,         206,      -2.904017532,     -0.7099272148,     -0.6599060082,       2.482539847,      -1.436306361,        4.32095897
          0,           0,         207,       -2.90952219,      -0.742057256,      -0.723968141,        2.47734225,      -1.437543382,       4.422993207
          0,           0,         208,        -2.8758394,     -0.7269123654,     -0.6883785691,       2.513106211,      -1.438575858,        4.50912726
          0,           0,         209,      -2.903666507,     -0.7251472028,     -0.6616753605,       2.482068614,      -1.436892183,       4.468460896
          0,           0,         210,      -2.890460971,     -0.7327181824,     -0.7154731292,        2.49744689,      -1.437049564,       4.344845795
          0,           0,         211,      -2.911092631,     -0.7471184424,     -0.7177854797,       2.474755259,      -1.437708179,       4.340292867
          0,           0,         212,      -2.882275435,     -0.7649825131,     -0.7427720008,       2.506149211,      -1.436479208,       4.295240099
          0,           0,         213,      -2.887203897,      -0.754191758,     -0.7228801477,       2.498919099,        -1.4355882,       4.437004174
          0,           0,         214,      -2.881320398,     -0.7694436357,     -0.7381694476,       2.506779566,      -1.434930396,       4.495032923
          0,           0,         215,      -2.879587246,     -0.7748747455,     -0.7366163725,        2.50736637,      -1.434569066,       4.212349162
          0,           0,         216,      -2.886536135,     -0.7690831266,     -0.7361489007,       2.501064874,      -1.433052428,       4.391355328
          0,           0,         217,       -2.87240623,     -0.7341992772,     -0.7201951436,       2.515308675,      -1.433028032,       4.489217322
          0,           0,         218,      -2.872583409,     -0.7608366058,     -0.7347999175,       2.515843099,      -1.432796018,       4.442176599
          0,           0,         219,      -2.879271824,     -0.7239816346,     -0.6964910167,       2.509647611,      -1.433102475,       4.338763079
          0,           0,         220,      -2.900855873,     -0.7311895443,     -0.7277691375,       2.485837718,      -1.433077788,       4.294372766
          0,           0,         221,      -2.898490825,     -0.7439412344,     -0.7246745946,       2.488819443,      -1.433896335,       4.380876288
          0,           0,         222,      -2.895474289,     -0.7147565822,     -0.6917701805,       2.490629457,       -1.43493595,       4.503787487
          0,           0,         223,      -2.900994363,     -0.7764536856,     -0.7218468627,       2.485916944,      -1.433919852,       4.546446449
          0,           0,         224,      -2.899076664,     -0.7216824928,     -0.6752339474,       2.486326823,      -1.434025495,       4.315261094
          0,           0,         225,      -2.911567161,      -0.782438475,     -0.7335606021,       2.474258574,       -1.43364709,        4.41564307
          0,           0,         226,      -2.880786913,     -0.7398085938,     -0.7140557863,       2.506881203,      -1.432581236,       4.478135661
          0,           0,         227,      -2.899956397,     -0.7316283953,     -0.6735785022,       2.485873212,      -1.431818799,       4.472807325
          0,           0,         228,      -2.889606655,     -0.7369149783,     -0.7102604545,       2.497012931,      -1.432001909,       4.306847521
          0,           0,         229,      -2.906942389,     -0.7535350032,     -0.7243556912,       2.478727346,      -1.432169406,       4.308196062
          0,           0,         230,      -2.897583958,     -0.7619920547,     -0.7148114965,       2.489778797,       -1.43236347,       4.334928388
          0,           0,         231,      -2.889008522,     -0.7416928499,     -0.7129081517,       2.497617551,      -1.434077731,       4.474773177
          0,           0,         232,      -2.888479928,     -0.7868288547,     -0.7298430496,        2.49859859,      -1.432855238,       4.561063972
          0,           0,         233,      -2.882795937,     -0.7462281658,     -0.7037443363,       2.504427053,      -1.431451898,       4.291890087
          0,           0,         234,      -2.896889576,      -0.725139264,     -0.6811901571,        2.48962265,      -1.432043203,       4.338296563
          0,           0,         235,      -2.870043146,     -0.7580447662,     -0.7112370107,       2.518210968,      -1.433656494,       4.485410041
          0,           0,         236,      -2.874503012,     -0.7544642102,     -0.7070834179,       2.513594411,      -1.431165677,       4.473605693
          0,           0,         237,      -2.876494289,     -0.7351264541,     -0.6545650992,       2.511118171,      -1.429759787,         4.3326063
          0,           0,         238,      -2.898846801,      -0.753393911,     -0.6894725982,       2.486948469,      -1.431298936,       4.317173026
          0,           0,         239,      -2.888416373,     -0.7915079519,     -0.7604294899,       2.498679532,      -1.430734776,       4.298659772
          0,           0,         240,      -2.889121566,     -0.7521225522,     -0.6854037172,       2.496777815,      -1.430894783,       4.496823551
          0,           0,         241,      -2.880059728,     -0.7808193072,     -0.7037361191,       2.506777083,      -1.430698283,       4.585156531
