"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          45,      -2.189017758,    0.001497368907,    -0.00880902525,       3.090626407,     -0.6605982979,       4.843655928
          0,           0,          46,      -2.189703036,    -0.05049423106,    -0.02517006775,        3.08220342,     -0.5027337001,        4.65458518
          0,           0,          47,      -2.184049457,    -0.08686161291,    -0.03702837435,       3.085370052,     -0.3681383163,       4.780240049
          0,           0,          48,      -2.176686274,     -0.1165629382,    -0.02841578364,       3.092572258,     -0.2676005108,       4.804724517
          0,           0,          49,      -2.168659128,     -0.1123088638,    0.006476110401,       3.102802221,    -0.01194503439,        4.75527849
          0,           0,          50,      -2.173057666,    -0.05032897359,     0.04818931341,       3.102419368,      0.3602035356,        4.85880541
          0,           0,          51,      -2.199022452,     0.08100290512,     0.05590042264,       3.098984691,     -0.1131837006,       4.742044665
          0,           0,          52,      -2.215462059,     0.01365367181,     0.04057535264,       3.070598631,     -0.4414005797,       4.986517401
          0,           0,          53,      -2.221874355,    0.006447678831,     0.02596154532,       3.063284013,     -0.2305155547,        4.96652741
          0,           0,          54,       -2.23516763,     0.02692258337,     0.00813905044,       3.052662036,    0.003057678006,       4.715523297
          0,           0,          55,      -2.253221538,     0.04637835122,     -0.0133080031,       3.046601039,      0.1989173478,       4.868434664
          0,           0,          56,       -2.26584448,      0.1505795288,    -0.03717936923,       3.062770534,      0.3292276204,       4.798102889
          0,           0,          57,      -2.319190474,      0.1793591176,    -0.09896763564,       3.040571126,      0.3311670474,       4.964888926
          0,           0,          58,      -2.351396475,      0.2452482959,     -0.1706155183,       3.044550632,     -0.3747787413,       4.993448843
          0,           0,          59,      -2.370768164,      0.1981538481,     -0.2001803263,       3.003990736,     -0.4665100776,       4.816353152
          0,           0,          60,      -2.372839178,      0.1726548698,     -0.2522657685,       2.999908011,     -0.3475560828,       4.868429479
          0,           0,          61,      -2.354176605,      0.2259309206,     -0.2837352052,       3.039903238,      -0.291123423,       4.708436508
          0,           0,          62,      -2.448958788,     0.06246246391,     -0.3201036028,       2.930199007,     -0.3086797651,       5.067199863
          0,           0,          63,      -2.470673652,     0.01430903296,     -0.3068151683,       2.900005214,     -0.4457293013,       4.952836241
          0,           0,          64,      -2.463577733,    -0.04143577338,     -0.2743848132,       2.905398937,      -0.736830109,        5.08229654
          0,           0,          65,        -2.5137117,     -0.1303193009,     -0.3155131991,       2.838340965,     -0.9899810346,       5.105937681
          0,           0,          66,      -2.534442689,     -0.1950168167,     -0.3443698098,       2.811822914,     -0.9122073938,       5.008677355
          0,           0,          67,      -2.537724172,     -0.2295143384,     -0.3659057183,       2.808280258,     -0.7377367003,       4.790602558
          0,           0,          68,      -2.533848385,     -0.1962939402,     -0.3322213524,       2.815521961,     -0.5134191921,       4.937475147
          0,           0,          69,      -2.516448188,     -0.1477333072,     -0.2864806819,       2.840813758,     -0.2770193012,       5.103222272
          0,           0,          70,      -2.515270911,     -0.1346229684,     -0.2624314053,       2.844542131,     -0.1013112812,       5.119381567
          0,           0,          71,       -2.50026511,     -0.1129630291,     -0.2495697002,       2.868215666,      -0.652007591,        4.99565827
          0,           0,          72,      -2.564211059,      -0.185006472,     -0.2986842472,       2.799259575,     -0.9042321053,        5.06431503
          0,           0,          73,      -2.592735475,     -0.2604826517,     -0.3660380832,       2.772166353,     -0.7433076458,       4.971694402
          0,           0,          74,       -2.60320558,      -0.269028947,     -0.3814299082,       2.762830238,     -0.5791865117,       4.865400047
          0,           0,          75,      -2.587203587,     -0.2417419782,     -0.3616524382,       2.783913098,      -0.451959294,       4.930006355
          0,           0,          76,      -2.589041115,     -0.2087260286,     -0.3525800711,       2.787622314,      -0.383812559,       5.009846443
          0,           0,          77,       -2.50856244,    -0.06627957036,     -0.3190692561,       2.874308962,     -0.4857277551,       5.188914937
          0,           0,          78,      -2.536271803,     -0.1475514108,     -0.2967540414,       2.844076052,      -1.190375523,       5.035277831
          0,           0,          79,      -2.594539471,      -0.258991935,     -0.3795406278,       2.787376022,      -1.120885114,        5.10481772
          0,           0,          80,      -2.647190261,     -0.3279867532,     -0.4430097512,       2.732773896,      -1.105096241,       5.035950348
          0,           0,          81,      -2.629520113,     -0.2912177773,     -0.4388010806,       2.751851148,      -1.096855366,       4.925234901
          0,           0,          82,      -2.599090293,     -0.2614902609,     -0.4011387665,       2.782400873,      -1.050023453,       4.985101556
          0,           0,          83,      -2.578539081,      -0.183364151,     -0.3499364303,       2.806782366,     -0.8320367423,       5.085528451
          0,           0,          84,      -2.558303587,     -0.1613390685,     -0.3193663919,       2.830313898,      -1.127126654,       4.991387286
          0,           0,          85,      -2.616722262,     -0.2565466761,     -0.3752144943,        2.76953952,      -1.291262953,       5.057354055
          0,           0,          86,      -2.571749523,    -0.09907059702,      -0.413481693,       2.820216271,      -1.107867514,       4.968550148
          0,           0,          87,      -2.612134682,     -0.2251667072,     -0.4424673652,       2.778781267,      -1.115371313,       4.897203729
          0,           0,          88,      -2.622631106,     -0.2906750438,     -0.4209881486,       2.765208738,     -0.9276040777,       4.897921215
          0,           0,          89,      -2.551687656,    -0.07260133287,     -0.3619194268,        2.83898071,       -0.69172066,        4.99963857
          0,           0,          90,      -2.583521224,     -0.1355143949,     -0.3311034192,        2.80630973,     -0.6323658649,       5.202906331
          0,           0,          91,      -2.603930344,      -0.170758405,      -0.315011708,       2.787233692,      -1.086058353,       5.073878357
          0,           0,          92,      -2.626079824,     -0.2036290626,     -0.3675408951,       2.768560219,      -1.216067358,       5.188420067
          0,           0,          93,      -2.646630201,     -0.2360379835,     -0.4031951201,       2.749613349,      -1.200938479,       5.059923037
          0,           0,          94,      -2.630217834,     -0.2612238987,     -0.3978869215,       2.767325728,      -1.102246222,       4.947326041
          0,           0,          95,      -2.622957536,     -0.2542084125,     -0.4010931077,       2.774446499,      -1.047779213,       5.007915569
          0,           0,          96,       -2.58209935,      -0.164869085,     -0.4100608513,       2.815715452,     -0.9594689986,        5.08440018
          0,           0,          97,      -2.596273325,     -0.2119025332,     -0.3965787808,       2.799486979,      -1.149281982,       5.049952594
          0,           0,          98,      -2.596826885,     -0.2204448853,     -0.3637900331,       2.799020973,      -1.246904567,       4.996224892
          0,           0,          99,      -2.625311383,     -0.2214075763,     -0.3890323488,       2.772653561,      -1.274480997,       5.109172688
          0,           0,         100,      -2.647695066,     -0.2356259258,     -0.4074686135,       2.751910167,      -1.335489661,       4.948769601
          0,           0,         101,      -2.647576941,     -0.2605230728,      -0.406757019,       2.751481888,       -1.40443377,       4.934074619
          0,           0,         102,      -2.688552389,      -0.354982741,     -0.4928613024,       2.707515471,      -1.417926055,       4.952069189
          0,           0,         103,      -2.704588049,     -0.4080298192,     -0.5348615985,       2.690314872,      -1.413416074,       4.911567436
          0,           0,         104,      -2.711018566,      -0.419849146,     -0.5707860753,       2.683909377,      -1.403023223,       4.875320128
          0,           0,         105,      -2.624362003,     -0.1601521188,     -0.5336175872,       2.768801007,      -1.187922321,       4.900775574
          0,           0,         106,      -2.665557712,     -0.2868383767,     -0.5111496394,       2.730763495,      -1.378954208,       5.002965144
          0,           0,         107,      -2.692005873,     -0.3592676652,     -0.4941268084,       2.700869073,       -1.31034962,       4.942355664
          0,           0,         108,      -2.689740323,     -0.3275522622,     -0.4603926327,       2.703796135,      -1.267489545,       5.020915663
          0,           0,         109,       -2.67060333,     -0.2811421596,     -0.4186791358,       2.723036204,       -1.10416506,       5.180300214
          0,           0,         110,      -2.649520852,     -0.2122281506,     -0.3749580215,       2.744076841,       -1.01465529,       5.207390151
          0,           0,         111,      -2.634237618,     -0.2085868983,     -0.3709156567,       2.759271723,      -1.328193509,       5.193918427
          0,           0,         112,      -2.676627293,     -0.2448515639,     -0.3972994798,       2.717256719,      -1.393414421,       5.038722198
          0,           0,         113,      -2.713652787,     -0.3272615725,     -0.4778779255,       2.677760872,      -1.389268221,       5.064258039
          0,           0,         114,       -2.74068555,     -0.4017794007,     -0.5203040308,       2.651503224,      -1.399787033,       5.052424163
          0,           0,         115,      -2.755618257,     -0.4749926663,     -0.5798930135,       2.635862824,      -1.411480828,       4.978926811
          0,           0,         116,      -2.774118078,     -0.5354794913,     -0.6226393315,       2.615821931,      -1.421150459,       4.914355262
          0,           0,         117,       -2.77137432,     -0.5875610186,     -0.6486696506,       2.617389507,      -1.430786072,       4.860977857
          0,           0,         118,      -2.764630079,     -0.6139353832,     -0.6839156332,       2.621961938,      -1.431994005,       4.794864738
          0,           0,         119,       -2.77179337,     -0.6450540334,     -0.6977653099,       2.612634432,      -1.424719106,       4.732221429
          0,           0,         120,      -2.773753629,     -0.6339336598,     -0.6913675244,       2.608842818,      -1.413466711,       4.690667146
          0,           0,         121,       -2.79151127,     -0.6334586242,     -0.6895258384,       2.589501066,      -1.409557169,       4.667802402
          0,           0,         122,      -2.791748747,     -0.6153547272,      -0.691260999,       2.591329992,      -1.406328836,       4.692094273
          0,           0,         123,       -2.76982748,     -0.5589518235,     -0.6599184828,       2.617990532,      -1.414128319,       4.731873225
          0,           0,         124,      -2.763325314,     -0.5025865487,     -0.6228945575,       2.626582713,      -1.426548789,       4.675466488
          0,           0,         125,      -2.791536908,     -0.5424093641,     -0.6367187943,       2.595840752,      -1.436796784,       4.553882372
          0,           0,         126,      -2.785028395,     -0.5737285613,     -0.6505961416,       2.601908283,       -1.44494625,       4.564725666
          0,           0,         127,      -2.772631912,     -0.5312464998,     -0.6328661605,       2.615432982,       -1.44263444,       4.621624502
          0,           0,         128,       -2.75982087,     -0.4992553941,     -0.6097599457,        2.62748101,      -1.435710049,       4.486305216
          0,           0,         129,       -2.78545535,     -0.5866995166,     -0.6588745899,        2.59930234,      -1.422567876,       4.560058691
          0,           0,         130,      -2.776707403,     -0.5694619047,     -0.6642006996,       2.608999216,      -1.421936156,       4.600904563
          0,           0,         131,      -2.749818947,     -0.5067048352,     -0.6416505378,       2.638745669,      -1.427818608,       4.611530689
          0,           0,         132,       -2.73286399,     -0.4315842512,     -0.6051821436,       2.660718992,      -1.445021141,       4.533598968
          0,           0,         133,      -2.763939463,     -0.5356653255,     -0.6221344549,       2.624676883,      -1.449986091,       4.369718871
          0,           0,         134,      -2.783898648,     -0.5704561699,     -0.6490587827,       2.601495786,      -1.453192491,       4.605970945
          0,           0,         135,      -2.763678842,     -0.5662526298,     -0.6302826809,       2.623341357,      -1.447967137,       4.731584747
          0,           0,         136,      -2.766634428,     -0.5464532122,     -0.6055350198,       2.620976674,      -1.430683636,       4.612575045
          0,           0,         137,      -2.752863826,     -0.5063183493,     -0.5928032062,       2.635819706,      -1.427924437,       4.710808079
          0,           0,         138,      -2.730404916,      -0.457453604,     -0.5652410014,       2.659482699,      -1.433575209,       4.850945311
          0,           0,         139,      -2.719132103,     -0.4028169666,     -0.5257364602,       2.672357586,      -1.452385764,       4.607417331
          0,           0,         140,      -2.763801911,     -0.4508057689,     -0.5677669557,       2.623854594,      -1.455967811,        4.57463935
          0,           0,         141,      -2.775509381,      -0.491189035,     -0.5951602051,       2.612072842,      -1.448149894,       4.838761908
          0,           0,         142,      -2.782531166,     -0.4888785634,     -0.5942255819,       2.604022916,      -1.444123926,       4.821927224
          0,           0,         143,      -2.760053226,     -0.5050381158,     -0.6095188273,       2.629416281,      -1.443195719,       4.739816971
          0,           0,         144,      -2.744229585,     -0.4734018316,     -0.5742451316,       2.646270341,      -1.441841026,       4.711071995
          0,           0,         145,      -2.732217129,      -0.415246752,     -0.5249287152,       2.657682104,      -1.413806424,       4.788178031
          0,           0,         146,      -2.716948556,     -0.3393539039,     -0.4760902902,       2.675058641,      -1.452386956,       4.746328103
          0,           0,         147,      -2.743920369,     -0.4305233623,     -0.5481717148,        2.64536617,      -1.444507362,       4.879348632
          0,           0,         148,      -2.785295119,     -0.4746759228,     -0.5798384172,       2.600774554,      -1.440557486,       4.912431465
          0,           0,         149,      -2.777520573,     -0.5176334432,     -0.6084740697,        2.61006491,      -1.442758381,       4.877679096
          0,           0,         150,      -2.789663759,     -0.5363011294,     -0.6077026156,       2.597693571,      -1.441937826,        4.77144144
          0,           0,         151,      -2.769546305,     -0.5189444699,     -0.6180302008,       2.619902263,      -1.445038022,       4.693277327
          0,           0,         152,      -2.754884357,     -0.4799485813,     -0.6110575086,       2.636723751,       -1.43678313,       4.606059455
          0,           0,         153,      -2.674201679,     -0.2233742295,     -0.5541276636,       2.716317057,       -1.26889144,       4.787373337
          0,           0,         154,      -2.697505942,     -0.2895123189,     -0.5058172638,        2.69734724,      -1.435350105,       4.605436445
          0,           0,         155,      -2.738551107,     -0.3616307358,     -0.5533775076,       2.652237931,      -1.424938661,       4.662149637
          0,           0,         156,      -2.767920233,     -0.4134882392,     -0.5705534262,       2.620450379,      -1.414856503,       4.735919043
          0,           0,         157,      -2.770148888,     -0.4851237656,     -0.5783382886,       2.618631945,      -1.428173852,       4.749990834
          0,           0,         158,      -2.769945369,     -0.4765427443,     -0.5625972534,       2.620100432,      -1.433332617,       4.607178669
          0,           0,         159,      -2.747603595,     -0.4515477571,      -0.530300627,       2.641276683,      -1.417283188,       4.725223494
          0,           0,         160,       -2.68519123,     -0.2747557912,     -0.4949677304,       2.707784726,      -1.423100437,       4.614304341
          0,           0,         161,       -2.76925913,     -0.4087111123,     -0.5432403873,       2.619320004,      -1.427685672,       4.712432795
          0,           0,         162,      -2.797385001,     -0.5246707495,     -0.5834106567,       2.586154121,      -1.425430864,       4.762101425
          0,           0,         163,      -2.801306065,     -0.5392379383,      -0.592150736,       2.581534527,      -1.425796351,       4.703338958
          0,           0,         164,      -2.808527735,     -0.5505758928,     -0.6137780817,       2.576348872,      -1.424701729,       4.678016803
          0,           0,         165,      -2.803049845,     -0.5935908354,     -0.6346513356,       2.583301312,      -1.425292121,       4.668181564
          0,           0,         166,      -2.821422137,      -0.594033667,     -0.6482446129,       2.563532174,      -1.427993985,       4.632576448
          0,           0,         167,      -2.805972834,     -0.6296810938,     -0.6677901181,       2.579631306,      -1.429608224,       4.599893535
          0,           0,         168,      -2.806900034,     -0.6294821401,     -0.6690409977,       2.576912454,      -1.430084474,       4.526150969
          0,           0,         169,      -2.798010339,     -0.6364280505,     -0.6919109279,       2.586636227,      -1.429246804,       4.351610077
          0,           0,         170,      -2.797186553,     -0.6315637965,     -0.6854077679,       2.586437945,      -1.425383037,       4.386646602
          0,           0,         171,      -2.788365221,     -0.6080501062,     -0.6722284525,        2.59675816,      -1.424468917,       4.491064073
          0,           0,         172,      -2.774708314,     -0.5801851649,     -0.6417747472,        2.61080172,      -1.423363061,       4.509584162
          0,           0,         173,      -2.789932946,     -0.5810364314,     -0.6546453867,       2.595509992,      -1.424626977,       4.571956311
          0,           0,         174,      -2.791728547,     -0.5623084783,     -0.6244032001,       2.594021267,      -1.425858025,       4.570038016
          0,           0,         175,      -2.797319015,     -0.5940275462,     -0.6317562464,       2.588002192,      -1.425482911,       4.555851075
          0,           0,         176,      -2.804861127,     -0.5775754012,     -0.6444308576,       2.579912604,      -1.426101204,       4.459767783
          0,           0,         177,      -2.814760716,      -0.601365128,     -0.6518356349,       2.568228281,      -1.426347758,       4.417278912
          0,           0,         178,      -2.806688577,     -0.5898566446,     -0.6496580102,        2.57719843,      -1.422456024,       4.398996735
          0,           0,         179,      -2.803099024,      -0.591849483,     -0.6382661984,       2.580333016,      -1.420656339,       4.514428165
          0,           0,         180,      -2.796282621,     -0.6150661264,     -0.6622325553,       2.587472916,      -1.419499579,       4.559402375
          0,           0,         181,      -2.807988414,     -0.6058161749,     -0.6587434512,       2.574158207,      -1.418391579,       4.473961064
          0,           0,         182,      -2.797406661,     -0.6338621253,     -0.6791477795,       2.586986014,      -1.418976436,       4.470194938
          0,           0,         183,      -2.811493181,     -0.6168892057,     -0.6695781941,       2.571297201,      -1.419637271,         4.4766322
          0,           0,         184,      -2.801073723,     -0.6375858328,     -0.6918159077,       2.583404527,      -1.419927296,       4.442857595
          0,           0,         185,      -2.801444627,     -0.6168406465,     -0.6841954523,       2.582500328,      -1.419911543,       4.500241401
          0,           0,         186,      -2.800490989,     -0.6129660346,     -0.6812328757,       2.584512385,       -1.41889178,       4.514386391
          0,           0,         187,      -2.795125931,     -0.6117262848,     -0.6680410853,       2.589993971,      -1.416319521,       4.548360361
          0,           0,         188,      -2.806426984,     -0.6132473131,     -0.6676680368,       2.577191088,      -1.415413738,       4.582987274
          0,           0,         189,      -2.792305099,     -0.6056242663,     -0.6648273062,       2.592405606,       -1.41447674,       4.565491319
          0,           0,         190,      -2.800547613,     -0.6003543903,      -0.653893664,       2.583161307,      -1.413297801,       4.405960911
          0,           0,         191,      -2.800729255,     -0.6094559729,     -0.6780869376,       2.583900285,      -1.413453785,       4.406442492
          0,           0,         192,      -2.805964855,     -0.5816008457,     -0.6452373962,       2.578425453,      -1.413874844,       4.491159081
          0,           0,         193,      -2.803640482,      -0.617817937,     -0.6711564566,       2.580880729,      -1.413903564,       4.495847377
          0,           0,         194,      -2.803568723,     -0.6002216982,     -0.6569152291,       2.580957457,      -1.413605176,       4.529808541
          0,           0,         195,      -2.805711545,     -0.6131536872,     -0.6688512882,       2.578991159,      -1.412090438,       4.513633322
          0,           0,         196,      -2.800584408,     -0.5943971815,     -0.6585847018,       2.584296877,      -1.409950877,       4.429636881
          0,           0,         197,      -2.808893841,     -0.5991897218,     -0.6696922075,       2.574957345,      -1.409088318,       4.499904985
          0,           0,         198,      -2.796260304,     -0.6192067463,     -0.6741570361,       2.588366528,      -1.407506093,       4.493271941
          0,           0,         199,      -2.804237891,     -0.5971752189,     -0.6465839044,       2.579415464,      -1.406679362,       4.456053551
          0,           0,         200,      -2.803076127,     -0.6038596377,     -0.6712756813,       2.580537133,      -1.406729337,       4.422403246
          0,           0,         201,      -2.806579652,       -0.60826686,     -0.6808193618,       2.577135497,      -1.406567344,       4.452963944
          0,           0,         202,       -2.79808426,     -0.6165671932,     -0.6790599136,       2.586174906,      -1.406118419,       4.484247886
          0,           0,         203,      -2.804713566,     -0.6010222393,     -0.6733950097,       2.578962049,      -1.405911317,       4.479021151
          0,           0,         204,      -2.796764095,     -0.6224733828,      -0.686097216,       2.587676592,      -1.404659387,       4.495628125
          0,           0,         205,      -2.801600525,     -0.6079198024,     -0.6711324443,         2.5825665,      -1.402829549,       4.495266877
          0,           0,         206,      -2.798860599,     -0.6230747585,      -0.683014382,        2.58550208,      -1.401781996,       4.559006437
          0,           0,         207,      -2.799570062,     -0.6237768141,     -0.6759911833,       2.584477053,      -1.400219461,       4.528297805
          0,           0,         208,      -2.805030502,     -0.6218414613,     -0.6811569552,       2.578350851,      -1.399953479,       4.504323243
          0,           0,         209,      -2.796828349,     -0.6249144007,     -0.6752244401,       2.587716646,      -1.399919296,       4.454765908
          0,           0,         210,      -2.800862059,     -0.6115897336,     -0.6558489164,       2.583323531,      -1.399160834,       4.463373122
          0,           0,         211,      -2.796815153,     -0.6319594152,     -0.6661005795,       2.588227995,      -1.398656632,       4.438861053
          0,           0,         212,      -2.801899587,     -0.6082508702,     -0.6592499512,       2.582335287,      -1.398297386,       4.542856732
          0,           0,         213,      -2.798318706,     -0.6415995184,     -0.6939400515,       2.586417809,      -1.396597759,       4.570842051
          0,           0,         214,      -2.804428774,      -0.611945748,     -0.6754846898,       2.579209463,      -1.395208099,       4.581136398
          0,           0,         215,      -2.796373012,     -0.6287517149,     -0.6954385081,        2.58813031,       -1.39418892,       4.613323004
          0,           0,         216,      -2.799078908,     -0.6101410931,     -0.6830713359,       2.584589957,      -1.392637074,       4.591162292
          0,           0,         217,       -2.79780778,     -0.6260336146,     -0.6984208997,       2.585856796,      -1.392182021,       4.431613191
          0,           0,         218,       -2.79168628,     -0.6113289488,     -0.6858135467,        2.59208838,      -1.391365391,       4.427962609
          0,           0,         219,      -2.794166812,     -0.6232325093,     -0.7057623372,       2.590090988,      -1.390500818,       4.450131045
          0,           0,         220,      -2.791917696,      -0.604370696,     -0.6848820597,       2.592272611,      -1.389776881,       4.405654098
          0,           0,         221,      -2.795793422,     -0.6026426997,      -0.679776883,       2.588274048,      -1.388752977,       4.408586549
          0,           0,         222,      -2.794769391,     -0.6159658707,     -0.6805956918,       2.589925715,      -1.386443646,       4.424606697
          0,           0,         223,      -2.795887569,     -0.5907513649,     -0.6666532394,       2.588304175,      -1.385700878,       4.438746123
          0,           0,         224,      -2.791357957,     -0.6164659742,     -0.6796728525,       2.593713365,       -1.38411636,       4.490791532
          0,           0,         225,      -2.793379281,     -0.5888347588,     -0.6610880783,       2.591233954,      -1.383009347,       4.418075242
          0,           0,         226,      -2.792418705,     -0.6114298831,     -0.6757534765,       2.592482242,      -1.382609557,       4.447245536
          0,           0,         227,      -2.793354721,     -0.5877113387,     -0.6578184037,       2.591120356,      -1.381731066,       4.461384865
          0,           0,         228,      -2.794756624,     -0.6021536421,     -0.6696607964,        2.59016294,      -1.380787317,       4.452215464
          0,           0,         229,       -2.79323896,     -0.6000733991,     -0.6686549823,       2.591324403,      -1.380112843,       4.414285342
          0,           0,         230,      -2.806262013,     -0.5978656479,      -0.681547173,       2.577271266,      -1.378861099,       4.397136989
          0,           0,         231,      -2.798914925,     -0.6019060141,     -0.6772099483,       2.585625549,       -1.37683832,       4.367581618
          0,           0,         232,      -2.810541506,     -0.5984010509,     -0.6727468447,        2.57256879,      -1.376081119,       4.474916517
          0,           0,         233,      -2.795607204,     -0.6174530192,     -0.6814834458,       2.588884933,      -1.374377666,       4.519332597
          0,           0,         234,      -2.796616798,     -0.5944788499,     -0.6711173423,       2.587781519,      -1.373419948,       4.424555124
          0,           0,         235,      -2.802954397,     -0.6170043479,     -0.6768912039,       2.580773102,      -1.372970998,       4.428352126
          0,           0,         236,      -2.793112808,     -0.6166645716,      -0.679446861,       2.591487916,      -1.372087462,       4.519904306
          0,           0,         237,      -2.794744755,     -0.6187421342,     -0.6843892096,       2.590001095,      -1.371542321,       4.603271985
          0,           0,         238,      -2.787325736,     -0.6059882282,     -0.6707341584,       2.598480586,      -1.371046806,       4.617101197
          0,           0,         239,      -2.796083813,     -0.6045833784,     -0.6773596372,       2.588510499,      -1.369582203,       4.617070667
          0,           0,         240,      -2.789516127,      -0.610619752,     -0.6721771206,       2.596301713,      -1.368364948,       4.499227155
          0,           0,         241,      -2.793655457,     -0.6165783302,     -0.6927950197,       2.591674103,      -1.367401351,       4.535769128
