"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          21,      -2.382928159,    -0.01383369617,     -0.1402866823,       2.970022575,     -0.4691219961,       5.216334991
          0,           0,          22,      -2.350727928,    -0.02717309323,    -0.09199384393,        2.99352735,     -0.5331733911,       5.143960571
          0,           0,          23,      -2.330009003,    -0.02813714265,    -0.05871399668,       2.997841021,     -0.5410309006,       5.129296565
          0,           0,          24,      -2.304772565,     0.02046943651,      -0.037100138,       3.007042447,     -0.4576027783,       4.998540157
          0,           0,          25,       -2.28622874,   -0.003115893014,    -0.02092531023,       3.013646336,     -0.1373026551,       5.268633648
          0,           0,          26,       -2.27550327,    0.005525313525,    -0.01137881418,       3.020246879,     -0.4665906914,       4.969185636
          0,           0,          27,      -2.277160889,    -0.02589369333,     -0.0400179528,       3.009326491,     -0.7815940575,       4.957615715
          0,           0,          28,       -2.27557169,    -0.07834500551,    -0.05685605695,       3.004015251,     -0.6656341687,       5.067493388
          0,           0,          29,      -2.264826315,    -0.09106622854,    -0.07864767863,       3.014593997,     -0.4557871912,        5.04370653
          0,           0,          30,      -2.244471548,    -0.04087094633,    -0.08321839792,       3.042309038,     -0.2131238696,       4.901899818
          0,           0,          31,      -2.233771822,   -0.004484807925,     -0.0648596476,       3.058435535,     0.05104693449,       4.782715498
          0,           0,          32,      -2.234355092,     0.06590073281,    -0.04248839523,        3.06918365,      0.2553618365,       4.778127925
          0,           0,          33,      -2.252188816,      0.1322147992,    -0.03991828711,       3.068151733,      -0.315166716,        4.78276552
          0,           0,          34,      -2.261486518,     0.06313453915,    -0.06737497952,       3.041510111,     -0.5740627293,       4.781160257
          0,           0,          35,      -2.262955767,     0.02744585943,    -0.09308760845,       3.030349361,     -0.3996463675,       4.748816033
          0,           0,          36,      -2.257556471,     0.01653875879,     -0.1176387451,        3.03316532,     -0.2139400649,       4.689370918
          0,           0,          37,      -2.250695918,     0.02087036536,     -0.1159403813,       3.040867967,    -0.06974118085,       4.652120903
          0,           0,          38,      -2.243257385,     0.01672159315,    -0.08277286781,       3.047857776,    -0.06285031952,       4.699642992
          0,           0,          39,      -2.238256825,    -0.02576978101,    -0.03381967087,        3.04592384,    -0.01890606288,       4.872015608
          0,           0,          40,      -2.241037685,    -0.04327356752,     0.01116706533,       3.040552129,     -0.2506272046,        4.78039938
          0,           0,          41,      -2.252851542,     -0.1337090416,   -0.008181259027,         3.0149474,     -0.6274795476,       4.807064586
          0,           0,          42,      -2.250709117,     -0.1710600199,    -0.02260337104,       3.016509738,     -0.4261116029,       4.764005158
          0,           0,          43,      -2.243861433,     -0.1516511702,    -0.03167266191,       3.029403612,     -0.1694831114,       4.804978962
          0,           0,          44,      -2.241750907,    -0.08378531413,    -0.03034053268,       3.042491996,      0.1023212373,       4.852104482
          0,           0,          45,      -2.253462317,     0.01431617822,    -0.02029485023,       3.047516025,       0.332794901,       4.843351607
          0,           0,          46,      -2.281035823,      0.1294566921,    -0.04276586502,       3.052538878,     -0.2068126508,       4.765238488
          0,           0,          47,      -2.301640922,     0.08372285577,    -0.05923363682,       3.025639281,     -0.4995638938,       4.769663347
          0,           0,          48,      -2.306199646,     0.07101672388,    -0.07799188574,       3.017934939,     -0.3113087584,        4.98615828
          0,           0,          49,      -2.321433018,     0.06187829575,     -0.1041550927,       3.005296364,     -0.1343350998,        4.99683898
          0,           0,          50,       -2.34076561,      0.1070540811,     -0.1311332738,       2.996129505,     0.04178780338,       4.830253998
          0,           0,          51,      -2.363938535,      0.1176422484,     -0.1667347178,       2.991486909,      0.1425050729,       4.937838014
          0,           0,          52,      -2.378061441,      0.1746506606,       -0.20250807,       3.003220517,      0.1356647744,       4.861341136
          0,           0,          53,      -2.380968098,       0.204267938,     -0.2362670416,       3.010651945,     -0.6138104187,       5.001825737
          0,           0,          54,      -2.462137954,     0.07508146376,     -0.2706592862,       2.911198265,      -0.678681438,        5.04283776
          0,           0,          55,      -2.516528116,    -0.03794094861,     -0.3238409189,       2.841586553,     -0.5932853961,       4.920694745
          0,           0,          56,      -2.530783515,    -0.09782331026,     -0.3702225751,        2.82675657,      -0.521438681,       4.832422436
          0,           0,          57,      -2.534298562,     -0.1170627086,     -0.3628671402,       2.825344861,     -0.5285558402,       4.749751535
          0,           0,          58,       -2.52612326,     -0.1258666475,     -0.3406392069,       2.834404719,     -0.5363515755,       5.136253453
          0,           0,          59,       -2.51875077,      -0.113783022,      -0.281771993,       2.839724161,     -0.3863724417,       5.061833767
          0,           0,          60,       -2.51238502,     -0.1048563285,     -0.2480087977,       2.847667336,     -0.2937568462,       5.085767361
          0,           0,          61,      -2.507320891,    -0.09327403481,     -0.2406707155,       2.857549139,     -0.2585846038,       5.070605548
          0,           0,          62,      -2.503798405,     -0.0732520887,     -0.2355417675,       2.872150052,     -0.2739095092,       5.178448067
          0,           0,          63,      -2.509543441,    -0.08949799511,     -0.2527604962,       2.874176356,     -0.2037989152,       5.164684943
          0,           0,          64,       -2.49487014,     -0.0839951049,     -0.2649102536,       2.892319024,     -0.8076005143,       5.192170571
          0,           0,          65,      -2.572509654,      -0.162988673,     -0.3354971697,       2.810586089,     -0.9703236413,       5.139390037
          0,           0,          66,      -2.602103167,     -0.2285090209,     -0.4079065281,       2.783149891,     -0.8627691807,       5.051354809
          0,           0,          67,      -2.614135312,     -0.2288117557,     -0.3926849667,        2.76965869,     -0.7724668345,       4.906140177
          0,           0,          68,      -2.608534511,     -0.2165425328,     -0.3868700806,       2.778560754,     -0.7190460068,       4.997833855
          0,           0,          69,      -2.542514762,    -0.05528414176,     -0.3343937481,       2.845062493,     -0.8245397533,       5.005280226
          0,           0,          70,      -2.569455333,     -0.1187351893,     -0.3334919499,       2.818125635,      -1.221217842,       4.954767514
          0,           0,          71,      -2.637655038,     -0.2193860559,     -0.3918197456,       2.746965967,      -1.173616025,        4.95893242
          0,           0,          72,      -2.660707454,     -0.2987057373,     -0.4411535758,       2.728924291,      -1.285204094,       4.936410387
          0,           0,          73,      -2.661121987,     -0.2680370789,     -0.4383305344,       2.727097059,      -1.221319755,       4.923657635
          0,           0,          74,      -2.585508881,    -0.09989263333,     -0.4081425655,       2.803116378,      -1.065155949,       4.921098736
          0,           0,          75,       -2.60696605,     -0.1678853379,     -0.3955797993,       2.781772447,     -0.9475021392,       4.991655198
          0,           0,          76,      -2.617219958,     -0.2526411802,     -0.3731174406,       2.767258715,     -0.7165520331,       5.064711899
          0,           0,          77,      -2.545120974,    -0.09005715722,     -0.3347245542,       2.844357838,      -1.088729938,       5.045554467
          0,           0,          78,      -2.603411164,      -0.141031658,     -0.3705796572,       2.794110632,      -1.220728668,        5.06270619
          0,           0,          79,       -2.65837458,      -0.274804228,     -0.4210612106,       2.736306588,      -1.169880645,       5.032127279
          0,           0,          80,      -2.656992504,     -0.2735426826,     -0.4257612215,       2.736958714,      -1.068299998,       4.937187696
          0,           0,          81,        -2.6454893,     -0.2759625636,     -0.4239344598,       2.747037504,     -0.9567549262,       5.013100909
          0,           0,          82,      -2.628542925,      -0.257242786,     -0.3956269943,       2.762951277,     -0.8714842156,       5.020476009
          0,           0,          83,      -2.600761277,     -0.2119501404,     -0.3656503113,       2.791167021,     -0.9016097024,       5.089156206
          0,           0,          84,       -2.57050122,     -0.1544620105,     -0.3557789235,       2.825698741,       -1.25588332,       5.043666787
          0,           0,          85,      -2.543942741,    -0.03385858769,     -0.3919489576,       2.851557349,      -1.073163037,       5.019697975
          0,           0,          86,      -2.602877022,     -0.1393315366,     -0.4386401706,       2.799949527,      -1.290702057,         5.0390201
          0,           0,          87,      -2.647335812,      -0.261649816,     -0.4206486481,        2.74925029,      -1.257206844,       4.938828942
          0,           0,          88,      -2.646028029,     -0.2461042079,     -0.3971110751,       2.749347752,      -1.223548328,       5.063060298
          0,           0,          89,      -2.622966792,     -0.2003610822,     -0.3763406455,       2.772087665,      -1.076652106,       5.007563281
          0,           0,          90,      -2.569508666,    -0.09661116459,     -0.3532850206,       2.824033425,      -1.194618774,       5.027243926
          0,           0,          91,      -2.643509656,     -0.1681925845,      -0.404926238,       2.756417364,      -1.284543295,       4.940627215
          0,           0,          92,      -2.675099524,     -0.2838786965,     -0.4591541721,        2.72314212,      -1.309588873,        4.92636295
          0,           0,          93,       -2.66896433,     -0.3207110593,      -0.468473201,       2.727876803,      -1.304001489,       4.876605835
          0,           0,          94,      -2.665197513,     -0.3195171163,       -0.46334256,       2.729908236,      -1.242420098,       4.942440888
          0,           0,          95,      -2.641813822,      -0.270292026,     -0.4340264037,       2.752959256,      -1.104503509,       4.970249656
          0,           0,          96,      -2.582493438,     -0.1424945144,     -0.3931228499,       2.810197227,     -0.9629646099,       5.046315486
          0,           0,          97,      -2.586979867,     -0.1328870051,     -0.3624708867,       2.808658931,      -1.195529852,       4.969279295
          0,           0,          98,      -2.662607195,     -0.2329079097,     -0.4075715644,       2.731110942,      -1.204624341,       4.949777351
          0,           0,          99,      -2.686833367,     -0.2698997374,     -0.4577249898,       2.711746632,      -1.301645629,       4.957145401
          0,           0,         100,      -2.658037507,      -0.262197474,     -0.4647203662,       2.742792854,      -1.281697587,       4.852964804
          0,           0,         101,      -2.564573886,    -0.06465659148,      -0.442575425,       2.831114576,      -1.291177428,       4.761088827
          0,           0,         102,      -2.676419851,     -0.2648713218,     -0.5278845174,       2.723070626,      -1.387178159,       4.811124246
          0,           0,         103,      -2.738875461,     -0.4787974937,     -0.5878395371,       2.651293047,      -1.372415571,        4.85404878
          0,           0,         104,      -2.730400521,     -0.5058778741,     -0.6304426968,       2.660936141,      -1.379763717,       4.828278695
          0,           0,         105,      -2.712145436,     -0.4726812091,     -0.5922189436,       2.681121383,      -1.387899783,       4.784021387
          0,           0,         106,      -2.721979197,     -0.4294454405,     -0.5606944913,       2.669938455,      -1.364383327,       4.760141458
          0,           0,         107,      -2.707400276,     -0.3691391803,     -0.5035912396,       2.684738738,      -1.305444042,       4.996228821
          0,           0,         108,      -2.703047565,     -0.3083004034,     -0.4675393224,       2.690804182,      -1.229793189,       4.977791028
          0,           0,         109,      -2.611345757,     -0.1051685582,     -0.4316412248,       2.781045321,      -1.054582945,       5.067732262
          0,           0,         110,      -2.631165399,     -0.1519903221,     -0.4145381366,       2.763044452,      -1.307727331,       4.900993826
          0,           0,         111,      -2.694076065,     -0.2436896377,     -0.4438250471,        2.69543151,      -1.253335462,        5.02145611
          0,           0,         112,      -2.625871164,    -0.09566149082,     -0.4745053317,       2.771262429,       -1.17999185,       4.978409433
          0,           0,         113,      -2.666561758,     -0.2028873651,     -0.4934355006,       2.728954516,       -1.37127147,       4.738075206
          0,           0,         114,      -2.717942709,     -0.2933609757,     -0.5604620676,       2.673369312,       -1.36673175,       4.696592119
          0,           0,         115,      -2.758046328,     -0.3544503116,      -0.594497053,       2.628258986,      -1.364382363,       4.748690439
          0,           0,         116,      -2.767617249,     -0.4526505103,     -0.6183541177,       2.618631127,      -1.381707694,       4.729673131
          0,           0,         117,      -2.799171385,     -0.5636456584,     -0.6838613996,       2.590185428,      -1.392348527,       4.667629964
          0,           0,         118,      -2.798592929,     -0.6309047041,     -0.7240242757,       2.587183068,      -1.387050682,       4.694263956
          0,           0,         119,      -2.793493761,     -0.6509376984,     -0.7421933096,       2.594238287,      -1.389980912,       4.656381414
          0,           0,         120,      -2.775172547,     -0.6383285882,     -0.7383369066,       2.611962735,      -1.388784476,       4.602166694
          0,           0,         121,      -2.756034305,     -0.5474470355,     -0.6955206578,       2.635761006,       -1.40058027,       4.587259983
          0,           0,         122,      -2.719832313,     -0.4056288009,     -0.6435681397,       2.676941833,      -1.379668078,       4.803189489
          0,           0,         123,      -2.609998363,     -0.1121505103,     -0.5425867581,       2.784194537,      -1.388692269,       4.499430777
          0,           0,         124,      -2.755062199,     -0.4565267835,     -0.6064990584,       2.635406586,      -1.409677795,       4.601424362
          0,           0,         125,      -2.789925392,     -0.5145230833,     -0.6265682206,       2.596685768,      -1.399981004,       4.713135504
          0,           0,         126,      -2.790486851,     -0.5606098752,     -0.6691192202,        2.59693661,      -1.400157492,        4.73602021
          0,           0,         127,      -2.782748742,      -0.518222593,     -0.6310469513,       2.606367956,      -1.404507146,       4.871861544
          0,           0,         128,      -2.771942191,     -0.5062339127,     -0.6198380358,       2.618264547,      -1.416083373,        4.68515575
          0,           0,         129,       -2.79121799,     -0.5633766163,     -0.6623049087,       2.597214683,       -1.42085409,       4.577638269
          0,           0,         130,      -2.789568428,     -0.5548616062,     -0.6565179176,       2.599085228,      -1.425701013,       4.690162637
          0,           0,         131,      -2.778500743,     -0.5459277658,     -0.6447145304,       2.611242455,      -1.420621011,       4.685073431
          0,           0,         132,       -2.77108289,     -0.5588509285,     -0.6367834447,       2.619502602,      -1.409454076,       4.710713211
          0,           0,         133,      -2.742504487,     -0.5302206532,     -0.6217913198,       2.650007736,      -1.408794223,       4.838658115
          0,           0,         134,       -2.72026319,     -0.4710967952,     -0.5720459215,        2.67266445,      -1.398941844,       4.829279048
          0,           0,         135,      -2.712068872,     -0.4184129993,     -0.5239709914,       2.680549069,      -1.424200375,       4.746806998
          0,           0,         136,      -2.751521702,     -0.4851430086,     -0.5808762319,       2.638994603,      -1.423751694,       4.923222289
          0,           0,         137,      -2.795022969,     -0.5436836012,     -0.6156886365,       2.590922958,      -1.419800182,       4.952985874
          0,           0,         138,      -2.808246907,     -0.5394130271,     -0.6277289795,       2.577895022,      -1.419656942,       4.931841714
          0,           0,         139,       -2.81440896,     -0.5405013664,     -0.6345891346,       2.572940921,      -1.419694774,       4.784060878
          0,           0,         140,      -2.806984272,     -0.5504434748,     -0.6535722595,       2.582073987,      -1.419037652,       4.725247738
          0,           0,         141,      -2.776068453,     -0.5420559323,     -0.6323684229,       2.614254797,      -1.425367027,       4.691545299
          0,           0,         142,      -2.770180863,     -0.5030756985,     -0.5882992351,       2.618066347,      -1.427949322,       4.527227825
          0,           0,         143,      -2.797419316,     -0.5380588913,     -0.6351644669,       2.588409568,      -1.425154951,       4.483863287
          0,           0,         144,      -2.804948374,     -0.5795894878,     -0.6593766838,       2.581327929,      -1.416465475,       4.704868242
          0,           0,         145,      -2.789201636,     -0.5435155568,     -0.6524251077,       2.599299887,      -1.415129435,       4.784126071
          0,           0,         146,      -2.772606113,     -0.5047413409,     -0.6234728794,       2.619070024,      -1.418272416,       4.662184814
          0,           0,         147,      -2.766656191,     -0.4787729647,     -0.6026694732,       2.626301902,       -1.41775765,       4.741623535
          0,           0,         148,      -2.765273843,     -0.4262618847,     -0.5535107948,       2.624202784,      -1.426721726,       4.670948589
          0,           0,         149,      -2.794179224,     -0.4894938722,     -0.6054439077,       2.593028071,      -1.421807876,       4.704251937
          0,           0,         150,      -2.817476264,     -0.5212691542,     -0.6375606775,       2.568416856,      -1.418185871,       4.695073195
          0,           0,         151,      -2.785051519,     -0.5169177618,     -0.6340412918,       2.604440726,       -1.41461685,       4.769727406
          0,           0,         152,      -2.778698425,      -0.503050042,     -0.6078466002,       2.612746872,      -1.412753045,       4.662769469
          0,           0,         153,      -2.774626968,     -0.4796486351,     -0.5998299222,       2.617030787,      -1.404841296,       4.741236069
          0,           0,         154,      -2.750821745,     -0.4485599223,     -0.5716811902,       2.640552004,      -1.420522557,        4.67348252
          0,           0,         155,      -2.779517352,     -0.4995101676,     -0.6166301809,       2.609326478,       -1.42088009,       4.754871792
          0,           0,         156,      -2.799703482,     -0.5231791319,     -0.6295006004,       2.586376991,      -1.416827502,       4.745239835
          0,           0,         157,      -2.807034998,     -0.5293910084,     -0.6363808133,       2.580102954,      -1.415836295,       4.658859194
          0,           0,         158,      -2.823829658,     -0.5773362244,     -0.6646027513,       2.562518677,      -1.415795055,       4.651048589
          0,           0,         159,      -2.819119651,     -0.5874684064,     -0.6934791909,        2.56860755,       -1.41585578,       4.702666083
          0,           0,         160,      -2.813648727,     -0.6198399566,     -0.6979234441,        2.57436485,      -1.417463685,       4.709278805
          0,           0,         161,      -2.815863167,     -0.6256990696,     -0.7038382869,       2.571175105,      -1.420551392,       4.640003719
          0,           0,         162,      -2.809346978,     -0.6345720616,     -0.7082456651,       2.577846806,      -1.421128654,       4.580272077
          0,           0,         163,      -2.792760292,     -0.5790180066,     -0.6671280304,       2.594703809,      -1.412234189,       4.537313493
          0,           0,         164,      -2.762743207,     -0.5160376682,     -0.6115261494,       2.626461157,      -1.403141991,       4.657222697
          0,           0,         165,      -2.782511176,      -0.494922473,     -0.5905443903,       2.605740955,      -1.410381661,        4.62821731
          0,           0,         166,      -2.791263769,     -0.5182037287,     -0.6334834225,       2.596603112,      -1.409892009,       4.798170139
          0,           0,         167,      -2.822804062,     -0.5580103531,     -0.6383617884,       2.562702023,      -1.410445682,        4.78988767
          0,           0,         168,      -2.814873073,     -0.5375291391,     -0.6353563498,       2.571876405,      -1.412000476,        4.71915882
          0,           0,         169,      -2.838661893,     -0.5651061575,     -0.6496831703,       2.546864055,      -1.414631846,         4.5403848
          0,           0,         170,      -2.836653989,       -0.62058814,     -0.6782293488,       2.549340081,      -1.415721092,       4.530492963
          0,           0,         171,      -2.833810708,     -0.6242802318,     -0.6989374911,       2.551417003,      -1.416020924,       4.518615946
          0,           0,         172,      -2.833770726,     -0.6503096727,      -0.709403417,       2.550730256,      -1.415675401,       4.519768842
          0,           0,         173,      -2.827725993,     -0.6373144818,     -0.7144092392,       2.556392725,      -1.414642379,       4.464488489
          0,           0,         174,      -2.844100714,     -0.6661142882,     -0.7355981322,       2.538726916,      -1.414340463,       4.350021599
          0,           0,         175,      -2.825984363,     -0.6594409835,     -0.7396072916,        2.55859723,      -1.413429908,       4.463019014
          0,           0,         176,      -2.828726524,     -0.6691041988,     -0.7513939809,       2.555450065,      -1.413354869,        4.53186939
          0,           0,         177,      -2.818818817,     -0.6488075464,     -0.7358240637,       2.566888371,      -1.413205452,        4.53855186
          0,           0,         178,      -2.827284285,     -0.6493848429,     -0.7419633042,       2.558409949,      -1.414191461,       4.502787758
          0,           0,         179,      -2.822800725,     -0.6664845813,     -0.7409615199,       2.563948429,      -1.414408846,       4.507541546
          0,           0,         180,      -2.821551433,     -0.6543476859,      -0.738484326,       2.564690549,      -1.413549679,       4.497639052
          0,           0,         181,      -2.817492011,     -0.6605650664,      -0.729956038,       2.568590319,      -1.412133768,       4.439776116
          0,           0,         182,      -2.831169917,     -0.6454679503,     -0.7311300799,       2.553360305,      -1.412427088,       4.376319574
          0,           0,         183,      -2.824885186,     -0.6395476299,     -0.7269700874,       2.560095083,       -1.41113019,       4.406140159
          0,           0,         184,      -2.821958003,     -0.6446785913,     -0.7237877281,       2.563391814,      -1.411435775,       4.443532868
          0,           0,         185,      -2.817852925,      -0.646924391,     -0.7306730501,        2.56816071,       -1.41080572,       4.449456462
          0,           0,         186,      -2.810503333,     -0.6206653408,     -0.7226352565,       2.576433308,      -1.410446184,       4.425620753
          0,           0,         187,      -2.826881609,     -0.6360738251,      -0.737973475,       2.558193113,      -1.410839448,       4.241865348
          0,           0,         188,      -2.827979162,     -0.6334764027,     -0.7145989909,       2.558106752,      -1.411069309,       4.368655348
          0,           0,         189,      -2.823225884,     -0.6199828905,     -0.7378214903,       2.562240111,      -1.410400445,       4.453733445
          0,           0,         190,      -2.824959712,     -0.6456625575,     -0.7428248264,        2.56028186,      -1.409686065,       4.467717744
          0,           0,         191,       -2.83051135,     -0.6294153339,     -0.7475493172,       2.553316178,      -1.409194792,       4.507447175
          0,           0,         192,      -2.830988303,     -0.6495213722,        -0.7481336,       2.553153399,      -1.408013699,       4.421709068
          0,           0,         193,      -2.821872073,     -0.6511028792,      -0.765441794,       2.563270261,      -1.408184768,       4.451946775
          0,           0,         194,       -2.82162675,     -0.6572230023,     -0.7599250317,       2.563192398,      -1.407354388,       4.527863074
          0,           0,         195,      -2.817271965,      -0.644128019,     -0.7528933621,       2.568358506,      -1.407613452,       4.579223675
          0,           0,         196,      -2.822630943,     -0.6277064398,     -0.7398577221,       2.563595613,      -1.408666226,       4.529065672
          0,           0,         197,      -2.827588607,     -0.6293640274,     -0.7229975307,        2.55814894,      -1.408142019,       4.602169934
          0,           0,         198,      -2.826279657,     -0.6350328408,     -0.7359272881,       2.558941268,      -1.407199714,       4.600853877
          0,           0,         199,      -2.821212818,     -0.6277030951,     -0.7184855693,       2.564448548,      -1.406708278,       4.568129533
          0,           0,         200,      -2.825918092,     -0.6110189026,     -0.7178079139,       2.559685881,       -1.40617728,       4.469307725
          0,           0,         201,      -2.825926817,     -0.6328113405,     -0.7275137976,       2.559970564,      -1.405882782,       4.439014722
          0,           0,         202,      -2.821735246,     -0.6380532793,      -0.733400739,       2.564139767,      -1.406039465,       4.458932193
          0,           0,         203,      -2.816932803,     -0.6361419114,     -0.7266347177,       2.569520807,      -1.405180007,       4.546378661
          0,           0,         204,      -2.820225628,     -0.6344625688,     -0.7311300918,       2.565460055,      -1.405831969,        4.57516391
          0,           0,         205,      -2.832350971,     -0.6447489403,     -0.7380386988,       2.552125929,      -1.406012067,       4.481185914
          0,           0,         206,      -2.832216615,     -0.6514326776,      -0.747625743,       2.552767229,      -1.405309181,       4.459864973
          0,           0,         207,      -2.825336318,     -0.6392249027,     -0.7442002808,       2.559911845,      -1.404321327,         4.4815888
          0,           0,         208,      -2.820636216,     -0.6286659282,     -0.7416578901,       2.565224654,      -1.404272334,       4.504116116
          0,           0,         209,      -2.831585545,     -0.6168393058,     -0.7287335407,       2.552765224,           -1.4033,       4.456824189
          0,           0,         210,      -2.832996914,      -0.622813639,     -0.7258319174,       2.551743894,      -1.402899455,       4.411329393
          0,           0,         211,      -2.830224942,     -0.6275810688,     -0.7422974944,       2.554804677,      -1.402444176,        4.49912969
          0,           0,         212,      -2.828769309,     -0.6197364043,     -0.7103809141,       2.556142323,      -1.401238224,       4.527955497
          0,           0,         213,      -2.828102178,     -0.6157310252,     -0.7121744068,        2.55676933,      -1.401888261,       4.470819119
          0,           0,         214,      -2.837445359,     -0.6442836322,     -0.7290538945,       2.546708564,      -1.402140511,       4.374822649
          0,           0,         215,      -2.834255782,     -0.6358007364,     -0.7492948306,       2.550885929,      -1.401298886,       4.440599281
          0,           0,         216,      -2.828913996,     -0.6365248286,     -0.7405068485,       2.557056499,      -1.400930936,       4.556849614
          0,           0,         217,       -2.82182507,     -0.6465551547,      -0.756103531,       2.563813792,       -1.40105896,       4.558153281
          0,           0,         218,      -2.827012445,     -0.6380998704,     -0.7543284729,       2.558575003,      -1.400148742,       4.507768908
          0,           0,         219,      -2.827124692,     -0.6414040911,     -0.7429468135,       2.558822191,       -1.39956264,       4.475873413
          0,           0,         220,      -2.821698524,     -0.6518016993,     -0.7679187275,       2.564421248,      -1.399206435,       4.464296613
          0,           0,         221,      -2.819388217,     -0.6392564091,     -0.7466262929,       2.566533283,       -1.39852735,       4.462464422
          0,           0,         222,      -2.818223338,     -0.6311071792,     -0.7479716071,       2.568184016,      -1.398758719,       4.378975866
          0,           0,         223,      -2.818787149,     -0.6275388463,     -0.7410668532,       2.567683309,      -1.398052253,       4.361420941
          0,           0,         224,      -2.822419321,     -0.6241751151,     -0.7627521788,       2.564727984,      -1.396968867,       4.513918256
          0,           0,         225,       -2.82092124,     -0.6200532846,     -0.7407165677,       2.565868542,      -1.396396418,       4.506649974
          0,           0,         226,      -2.828345745,     -0.6153147711,     -0.7421303764,       2.557526055,      -1.396486056,       4.511978368
          0,           0,         227,       -2.82787863,      -0.606180717,     -0.7399120662,       2.558222485,      -1.394757488,       4.516824272
          0,           0,         228,      -2.826456906,     -0.6131294546,     -0.7328159397,       2.559723707,      -1.395836035,       4.474267258
          0,           0,         229,      -2.820207847,     -0.6089801896,     -0.7319940444,        2.56671953,      -1.395450615,        4.43601166
          0,           0,         230,      -2.826882391,     -0.6222076626,      -0.724358657,       2.559000088,       -1.39455896,       4.463091415
          0,           0,         231,      -2.830271367,     -0.6212393042,     -0.7395986914,       2.555456934,      -1.394626217,       4.421463123
          0,           0,         232,      -2.824439554,     -0.6249264099,     -0.7312315913,       2.561690367,      -1.394271625,       4.391457801
          0,           0,         233,      -2.829420883,      -0.629586359,     -0.7508226163,       2.556527439,      -1.393825346,        4.49221973
          0,           0,         234,      -2.823152288,     -0.6120398845,     -0.7357208073,        2.56303604,      -1.393745202,       4.516294284
          0,           0,         235,       -2.82330459,     -0.6284207143,     -0.7479142308,       2.563029076,       -1.39380123,       4.455334348
          0,           0,         236,      -2.829464892,     -0.6268501867,     -0.7539073902,       2.555596902,      -1.392554157,       4.485897679
          0,           0,         237,       -2.83358642,     -0.6190903678,     -0.7298969063,       2.551208628,       -1.39305435,       4.504798506
          0,           0,         238,      -2.826921244,     -0.6452870392,     -0.7480577371,       2.558780578,      -1.391503106,       4.515697638
          0,           0,         239,      -2.831107124,     -0.6157109178,     -0.7240411246,       2.553750324,      -1.391172793,       4.594899902
          0,           0,         240,      -2.828156472,     -0.6341915421,       -0.74583679,        2.55658817,       -1.39151515,       4.546336991
          0,           0,         241,       -2.82617507,     -0.6211911689,     -0.7194917021,       2.559127349,      -1.391378134,       4.462435205
