"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.578590776669655e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.188760752636482e+04, 1.000000000000000e-10, 1.387939938069579e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.675215034311175e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.608949421208222e+04, 1.000000000000000e-10, 1.394877281778502e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 3.776126824194551e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.878386983023139e+04, 1.000000000000000e-10, 1.371709050905327e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 3.900671164984124e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.083836580496430e+04, 1.000000000000000e-10, 1.324697200355391e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 3.942729377885308e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.052572090283506e+04, 1.000000000000000e-10, 1.294734180261672e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 3.970594303417476e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.954296407419388e+04, 1.000000000000000e-10, 1.263907996611856e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 4.010762578850072e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.891594566317259e+04, 1.000000000000000e-10, 1.231868480064083e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.054566689218915e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.873179017122388e+04, 1.000000000000000e-10, 1.205184827789532e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.089488727858394e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.874824634530256e+04, 1.000000000000000e-10, 1.186764018531466e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.109080073899737e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.877905217563575e+04, 1.000000000000000e-10, 1.176914311441141e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.116080690517258e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.876809919598202e+04, 1.000000000000000e-10, 1.173103628150154e+09
15, 9.705649844999999e-01, 8.898453400000001e-03, 4.116002130525039e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.871296294260319e+04, 1.000000000000000e-10, 1.172371422942315e+09
16, 9.676163612000001e-01, 9.431218700000001e-03, 4.111859974093736e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.862239209896265e+04, 1.000000000000000e-10, 1.173251433173726e+09
17, 9.646681685000000e-01, 9.966365099999999e-03, 4.106237790411204e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.852328497804754e+04, 1.000000000000000e-10, 1.174778534150106e+09
18, 9.617190649000000e-01, 1.049646250000000e-02, 4.100554591379483e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.843161466959379e+04, 1.000000000000000e-10, 1.176487131923543e+09
19, 9.587677714000000e-01, 1.101421520000000e-02, 4.095267731595609e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.834658785064402e+04, 1.000000000000000e-10, 1.178051306051464e+09
20, 9.558141732000000e-01, 1.151866560000000e-02, 4.089981400146466e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.825114876740167e+04, 1.000000000000000e-10, 1.179467961857818e+09
21, 9.528595023999999e-01, 1.201680390000000e-02, 4.088230206485701e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.821257191010224e+04, 1.000000000000000e-10, 1.179840204681416e+09
22, 9.499050355999999e-01, 1.251614840000000e-02, 4.079627897680492e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.801592827134178e+04, 1.000000000000000e-10, 1.181524323407271e+09
23, 9.469515835000000e-01, 1.302146080000000e-02, 4.072126001964604e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.784110793719905e+04, 1.000000000000000e-10, 1.183007317807260e+09
24, 9.439982552000000e-01, 1.352749770000000e-02, 4.065434344150722e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.767082377538762e+04, 1.000000000000000e-10, 1.184133374818886e+09
25, 9.410437731000000e-01, 1.402674480000000e-02, 4.060359522205347e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.752977968636356e+04, 1.000000000000000e-10, 1.184796984192059e+09
26, 9.380870172000000e-01, 1.451233270000000e-02, 4.056440612278444e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.742034867796583e+04, 1.000000000000000e-10, 1.185300215698936e+09
27, 9.351283061000000e-01, 1.498587720000000e-02, 4.053643237285017e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.734136558905858e+04, 1.000000000000000e-10, 1.185642317726390e+09
28, 9.321688618000000e-01, 1.545482400000000e-02, 4.051671548730471e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.728035511690569e+04, 1.000000000000000e-10, 1.185809472100249e+09
29, 9.292098398000000e-01, 1.592642560000000e-02, 4.050352203963110e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.723999235248948e+04, 1.000000000000000e-10, 1.185927855534838e+09
30, 9.262511042000000e-01, 1.639982330000000e-02, 4.051078796994211e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.725979617694537e+04, 1.000000000000000e-10, 1.185813538090094e+09
31, 9.232923687000000e-01, 1.687322100000000e-02, 4.047883155171148e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.719938079376734e+04, 1.000000000000000e-10, 1.186650245105151e+09
32, 9.203336331000000e-01, 1.734661870000000e-02, 4.039807887782998e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.703808213747350e+04, 1.000000000000000e-10, 1.188607841808515e+09
33, 9.173752952000001e-01, 1.782249320000000e-02, 4.035351198638923e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.696511677100505e+04, 1.000000000000000e-10, 1.189944869340150e+09
34, 9.144172403000000e-01, 1.830012520000000e-02, 4.033417275896098e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.693848171694032e+04, 1.000000000000000e-10, 1.190617211969758e+09
35, 9.114582624000001e-01, 1.877199790000000e-02, 4.032690610078459e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.692827119293407e+04, 1.000000000000000e-10, 1.190858837249620e+09
36, 9.084972381000000e-01, 1.923083950000000e-02, 4.033789569895456e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.694762513712276e+04, 1.000000000000000e-10, 1.190550038341442e+09
37, 9.055342297000000e-01, 1.967670440000000e-02, 4.035774941392411e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.698373344758910e+04, 1.000000000000000e-10, 1.190010531169156e+09
38, 9.025703724000000e-01, 2.011689840000000e-02, 4.037464142553089e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.700926396773926e+04, 1.000000000000000e-10, 1.189448085609626e+09
39, 8.996067964000000e-01, 2.055898050000000e-02, 4.039572276465293e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.703239052161911e+04, 1.000000000000000e-10, 1.188654210361099e+09
40, 8.966435791000000e-01, 2.100346310000000e-02, 4.043052155478799e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.708538407023311e+04, 1.000000000000000e-10, 1.187561893166497e+09
41, 8.936803618000000e-01, 2.144794570000000e-02, 4.045444179069286e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.712759131908600e+04, 1.000000000000000e-10, 1.186896335654007e+09
42, 8.907171444000000e-01, 2.189242830000000e-02, 4.043473965749941e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.708548883491979e+04, 1.000000000000000e-10, 1.187337563858069e+09
43, 8.877539271000000e-01, 2.233691090000000e-02, 4.029822637872469e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.680874289883811e+04, 1.000000000000000e-10, 1.190622454190622e+09
44, 8.847907098000000e-01, 2.278139350000000e-02, 4.019475782000477e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.659450829298650e+04, 1.000000000000000e-10, 1.193076364382159e+09
45, 8.818274925000000e-01, 2.322587610000000e-02, 4.007292390378965e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.632784290158442e+04, 1.000000000000000e-10, 1.195741455527076e+09
46, 8.788643591999999e-01, 2.367091770000000e-02, 3.992726676741870e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.601182412845438e+04, 1.000000000000000e-10, 1.198963216354383e+09
47, 8.759017882000000e-01, 2.411968790000000e-02, 3.980875091328971e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.575732451771187e+04, 1.000000000000000e-10, 1.201685403518083e+09
48, 8.729389200000000e-01, 2.456648860000000e-02, 3.972090407980176e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.556440180636097e+04, 1.000000000000000e-10, 1.203619606279230e+09
49, 8.699746207000000e-01, 2.500367940000000e-02, 3.966427881027776e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.543677546312490e+04, 1.000000000000000e-10, 1.204832164994414e+09
50, 8.670081947000000e-01, 2.542619980000000e-02, 3.964305807725735e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.538475697161583e+04, 1.000000000000000e-10, 1.205171135238759e+09
51, 8.640404269000000e-01, 2.583920470000000e-02, 3.964335089959249e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.538080244891220e+04, 1.000000000000000e-10, 1.205132328557346e+09
52, 8.610724042000000e-01, 2.625037680000000e-02, 3.966768928601574e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.542118009883509e+04, 1.000000000000000e-10, 1.204396526530538e+09
53, 8.581049055000000e-01, 2.666531320000000e-02, 3.972681289111238e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.554276544492021e+04, 1.000000000000000e-10, 1.202968424915838e+09
