"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.607839273325933e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.462218429600259e+04, 1.000000000000000e-10, 1.416408956907818e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.370987479364647e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.058085499642706e+04, 1.000000000000000e-10, 1.519997528587665e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 3.690933414705602e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.889712060215829e+04, 1.000000000000000e-10, 1.431126158636249e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 3.822341458768390e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.118457271848305e+04, 1.000000000000000e-10, 1.379368283476501e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 3.868546847691012e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.093720727940615e+04, 1.000000000000000e-10, 1.346160757073482e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 3.896307640295801e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.989716094463474e+04, 1.000000000000000e-10, 1.313219380300778e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 3.931910453408019e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.912059796166253e+04, 1.000000000000000e-10, 1.280108006755875e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 3.971274442102798e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.879283848751268e+04, 1.000000000000000e-10, 1.252391990142222e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.003745552659445e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.870114203625388e+04, 1.000000000000000e-10, 1.232684594790135e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.021004384609387e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.863551260745201e+04, 1.000000000000000e-10, 1.222136809510399e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.023528234403339e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.850322379731684e+04, 1.000000000000000e-10, 1.218806433051431e+09
