"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.434761678248500e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.878377028425287e+04, 1.000000000000000e-10, 1.433811477023495e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.582425927092143e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.454715813271020e+04, 1.000000000000000e-10, 1.433265043360905e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 3.754495325255122e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.903379917759256e+04, 1.000000000000000e-10, 1.390022359967567e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 3.864415903873287e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.068572834212608e+04, 1.000000000000000e-10, 1.344857813571641e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 3.913318565566256e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.053352458384282e+04, 1.000000000000000e-10, 1.312479543108780e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 3.943758123182382e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.962502004618121e+04, 1.000000000000000e-10, 1.280746849927272e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 3.983778447369409e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.897737653669163e+04, 1.000000000000000e-10, 1.247958292267838e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.027178372475962e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.876219782655410e+04, 1.000000000000000e-10, 1.220566280993119e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.061555627935575e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.874422246550513e+04, 1.000000000000000e-10, 1.201599470262832e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.080437021223268e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.874063168019765e+04, 1.000000000000000e-10, 1.191451756326515e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.085959987681205e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.868762413327242e+04, 1.000000000000000e-10, 1.187756595005955e+09
15, 9.705649844999999e-01, 8.898453400000001e-03, 4.083008633744635e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.856738546383572e+04, 1.000000000000000e-10, 1.187611647618801e+09
16, 9.676163612000001e-01, 9.431218700000001e-03, 4.075845355250923e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.840624569761399e+04, 1.000000000000000e-10, 1.189116259992956e+09
17, 9.646681685000000e-01, 9.966365099999999e-03, 4.066697056745019e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.822641626301249e+04, 1.000000000000000e-10, 1.191409496842421e+09
18, 9.617190649000000e-01, 1.049646250000000e-02, 4.057706101022848e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.805721502371749e+04, 1.000000000000000e-10, 1.193821194818486e+09
