"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.881658894641959e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.541784502115567e+04, 1.000000000000000e-10, 1.252866277638499e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.954488614143918e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.854920721163732e+04, 1.000000000000000e-10, 1.258412327166506e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 3.993193184348114e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.896233702584346e+04, 1.000000000000000e-10, 1.242413918944903e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 4.061949422102171e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.023560642404149e+04, 1.000000000000000e-10, 1.222602372629242e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 4.078173072956341e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.020857650915922e+04, 1.000000000000000e-10, 1.213465126451337e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 4.082679759198166e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.966371411477948e+04, 1.000000000000000e-10, 1.203357779883118e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 4.094912640993495e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.917371429409459e+04, 1.000000000000000e-10, 1.189873367464797e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.115469108625243e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.891845485916635e+04, 1.000000000000000e-10, 1.175536355789751e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.136915875608382e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.882848973573257e+04, 1.000000000000000e-10, 1.163213111504414e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.152266350382889e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.878230614206464e+04, 1.000000000000000e-10, 1.154747255023789e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.160323400201441e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.872006604458507e+04, 1.000000000000000e-10, 1.149800440973649e+09
15, 9.705649844999999e-01, 8.898453400000001e-03, 4.161872935963885e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.861258997036256e+04, 1.000000000000000e-10, 1.147537931013123e+09
16, 9.676163612000001e-01, 9.431218700000001e-03, 4.159915152520318e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.849014638601328e+04, 1.000000000000000e-10, 1.146832951415888e+09
17, 9.646681685000000e-01, 9.966365099999999e-03, 4.155920328936674e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.836683337053901e+04, 1.000000000000000e-10, 1.147134099958828e+09
18, 9.617190649000000e-01, 1.049646250000000e-02, 4.151018456206024e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.825168087530295e+04, 1.000000000000000e-10, 1.148044507850422e+09
19, 9.587677714000000e-01, 1.101421520000000e-02, 4.145577878423709e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.814263624928796e+04, 1.000000000000000e-10, 1.149278541407618e+09
20, 9.558141732000000e-01, 1.151866560000000e-02, 4.139812803227709e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.803381057786543e+04, 1.000000000000000e-10, 1.150679313312777e+09
21, 9.528595023999999e-01, 1.201680390000000e-02, 4.134670168927188e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.793662597677115e+04, 1.000000000000000e-10, 1.151933205166368e+09
22, 9.499050355999999e-01, 1.251614840000000e-02, 4.128558853213692e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.781989955190466e+04, 1.000000000000000e-10, 1.153365221318907e+09
23, 9.469515835000000e-01, 1.302146080000000e-02, 4.123376754616983e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.772890879314016e+04, 1.000000000000000e-10, 1.154751272435687e+09
24, 9.439982552000000e-01, 1.352749770000000e-02, 4.115650814802789e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.758769376948633e+04, 1.000000000000000e-10, 1.156741180092062e+09
25, 9.410437731000000e-01, 1.402674480000000e-02, 4.109773107413675e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.747932461263426e+04, 1.000000000000000e-10, 1.158227707974030e+09
26, 9.380870172000000e-01, 1.451233270000000e-02, 4.104746259201167e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.738354485235972e+04, 1.000000000000000e-10, 1.159456720240644e+09
27, 9.351283061000000e-01, 1.498587720000000e-02, 4.100256828635845e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.729464663501193e+04, 1.000000000000000e-10, 1.160504759428836e+09
28, 9.321688618000000e-01, 1.545482400000000e-02, 4.096126457293323e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.720798263245949e+04, 1.000000000000000e-10, 1.161405681170673e+09
29, 9.292098398000000e-01, 1.592642560000000e-02, 4.092832007895882e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.713595126547174e+04, 1.000000000000000e-10, 1.162083616141407e+09
30, 9.262511042000000e-01, 1.639982330000000e-02, 4.091155025811126e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.710148682157310e+04, 1.000000000000000e-10, 1.162446776832272e+09
31, 9.232923687000000e-01, 1.687322100000000e-02, 4.086037669915546e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.700426359329626e+04, 1.000000000000000e-10, 1.163719383550676e+09
32, 9.203336331000000e-01, 1.734661870000000e-02, 4.077616068047409e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.684390265727714e+04, 1.000000000000000e-10, 1.165785678042785e+09
33, 9.173752952000001e-01, 1.782249320000000e-02, 4.070554687283565e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.671894514948029e+04, 1.000000000000000e-10, 1.167684676622501e+09
34, 9.144172403000000e-01, 1.830012520000000e-02, 4.064516480870737e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.661219196240103e+04, 1.000000000000000e-10, 1.169328040976542e+09
35, 9.114582624000001e-01, 1.877199790000000e-02, 4.058893520920617e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.651043426804100e+04, 1.000000000000000e-10, 1.170808324742278e+09
36, 9.084972381000000e-01, 1.923083950000000e-02, 4.054157429043307e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.641981240702486e+04, 1.000000000000000e-10, 1.171985725230439e+09
37, 9.055342297000000e-01, 1.967670440000000e-02, 4.050259856263749e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.633839407565795e+04, 1.000000000000000e-10, 1.172857042318556e+09
38, 9.025703724000000e-01, 2.011689840000000e-02, 4.046643669875841e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.625810573695328e+04, 1.000000000000000e-10, 1.173569434945611e+09
39, 8.996067964000000e-01, 2.055898050000000e-02, 4.043986338297810e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.619710654551120e+04, 1.000000000000000e-10, 1.174084347493342e+09
40, 8.966435791000000e-01, 2.100346310000000e-02, 4.043581396958185e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.618767860561429e+04, 1.000000000000000e-10, 1.174160898671753e+09
41, 8.936803618000000e-01, 2.144794570000000e-02, 4.040556325284029e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.612786511747746e+04, 1.000000000000000e-10, 1.174888817382623e+09
42, 8.907171444000000e-01, 2.189242830000000e-02, 4.034820143232528e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.601919415497358e+04, 1.000000000000000e-10, 1.176341356467701e+09
43, 8.877539271000000e-01, 2.233691090000000e-02, 4.028619217052883e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.590052058104312e+04, 1.000000000000000e-10, 1.177897814669677e+09
44, 8.847907098000000e-01, 2.278139350000000e-02, 4.021852611167669e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.576375343042640e+04, 1.000000000000000e-10, 1.179511763309944e+09
45, 8.818274925000000e-01, 2.322587610000000e-02, 4.016738844502483e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.565682163457699e+04, 1.000000000000000e-10, 1.180666963237972e+09
46, 8.788643591999999e-01, 2.367091770000000e-02, 4.008525455496567e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.549918016684433e+04, 1.000000000000000e-10, 1.182718091075126e+09
47, 8.759017882000000e-01, 2.411968790000000e-02, 4.001814327862401e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.538340338641027e+04, 1.000000000000000e-10, 1.184643894513741e+09
48, 8.729389200000000e-01, 2.456648860000000e-02, 3.996313814149659e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.529157973208654e+04, 1.000000000000000e-10, 1.186245093114587e+09
49, 8.699746207000000e-01, 2.500367940000000e-02, 3.991970644280444e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.521990143082973e+04, 1.000000000000000e-10, 1.187537395387244e+09
50, 8.670081947000000e-01, 2.542619980000000e-02, 3.989255279457634e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.517250507418584e+04, 1.000000000000000e-10, 1.188253181188287e+09
51, 8.640404269000000e-01, 2.583920470000000e-02, 3.987784623614696e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.514521561711540e+04, 1.000000000000000e-10, 1.188679199318690e+09
52, 8.610724042000000e-01, 2.625037680000000e-02, 3.986611540268424e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.512435730319632e+04, 1.000000000000000e-10, 1.189003401011213e+09
53, 8.581049055000000e-01, 2.666531320000000e-02, 3.986147276140770e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.512597670230436e+04, 1.000000000000000e-10, 1.189280806831909e+09
54, 8.551374771000000e-01, 2.708075320000000e-02, 3.983627987637669e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.508829433713715e+04, 1.000000000000000e-10, 1.190064053288980e+09
55, 8.521700487000000e-01, 2.749619320000000e-02, 3.980662008134962e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.504282400546663e+04, 1.000000000000000e-10, 1.190996030013700e+09
56, 8.492026203000000e-01, 2.791163320000000e-02, 3.978375038733532e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.500898943952302e+04, 1.000000000000000e-10, 1.191734218991986e+09
57, 8.462351919000000e-01, 2.832707310000000e-02, 3.976063742374955e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.496505586048888e+04, 1.000000000000000e-10, 1.192333445717391e+09
58, 8.432677635000000e-01, 2.874251310000000e-02, 3.973287182923284e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.490858622294916e+04, 1.000000000000000e-10, 1.193000840224689e+09
59, 8.403003351000000e-01, 2.915795310000000e-02, 3.965739180932945e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.476439986261007e+04, 1.000000000000000e-10, 1.194953025480098e+09
60, 8.373332662000000e-01, 2.957595020000000e-02, 3.958405152324460e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.463782790680972e+04, 1.000000000000000e-10, 1.197062896959362e+09
61, 8.343664342000000e-01, 2.999562810000000e-02, 3.951406907565158e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.451714289659590e+04, 1.000000000000000e-10, 1.199077610910858e+09
