"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.949091101162341e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.694323803030045e+04, 1.000000000000000e-10, 1.237365337652300e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.963108348357351e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.820581382612298e+04, 1.000000000000000e-10, 1.248334041477019e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 4.027884905040043e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.936689959331031e+04, 1.000000000000000e-10, 1.228905401374863e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 4.083752589693244e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.041330450673684e+04, 1.000000000000000e-10, 1.213278416786957e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 4.100728851608394e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.044090173498119e+04, 1.000000000000000e-10, 1.204615842036596e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 4.105860709949565e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.996337749174441e+04, 1.000000000000000e-10, 1.195225411845382e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 4.115053377870705e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.948384464641687e+04, 1.000000000000000e-10, 1.183629578009192e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.131365247643779e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.921845494865520e+04, 1.000000000000000e-10, 1.171483013981139e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.148838038107240e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.911349995666559e+04, 1.000000000000000e-10, 1.161067881046103e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.161354099638210e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.905469670250785e+04, 1.000000000000000e-10, 1.153902181584965e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.167510563188918e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.898054155423486e+04, 1.000000000000000e-10, 1.149764699673389e+09
15, 9.705649844999999e-01, 8.898453400000001e-03, 4.167529287671389e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.886014954598199e+04, 1.000000000000000e-10, 1.148101716848006e+09
