"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.890750444320162e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.639992868513969e+04, 1.000000000000000e-10, 1.262854948649289e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.742926587910050e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.396644878203060e+04, 1.000000000000000e-10, 1.314229303865677e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 3.924258425213256e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.812613100316613e+04, 1.000000000000000e-10, 1.269615292658490e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 4.007546985719503e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.973018525116889e+04, 1.000000000000000e-10, 1.245527914332858e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 4.035484820707742e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.987743652666680e+04, 1.000000000000000e-10, 1.232103569416037e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 4.047068326902646e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.936160642205269e+04, 1.000000000000000e-10, 1.218330833898349e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 4.064747945046780e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.885083996803995e+04, 1.000000000000000e-10, 1.201371911159978e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.091659815352364e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.860629773117696e+04, 1.000000000000000e-10, 1.183602963805419e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.118267965163495e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.853136352464718e+04, 1.000000000000000e-10, 1.168664443623729e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.136684362192444e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.849521519051577e+04, 1.000000000000000e-10, 1.158693263926788e+09
