"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, 1.000000000000000e+00, 3.300000000000000e-03, 3.969215970957570e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.733059136258117e+04, 1.000000000000000e-10, 1.231783477116193e+09
1, 1.000000000000000e+00, -2.200000000000000e-03, 3.882860215743781e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.627406081110187e+04, 1.000000000000000e-10, 1.265558258489041e+09
6, 9.970624071000000e-01, 3.890565800000000e-03, 4.053619037777704e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.986493437306536e+04, 1.000000000000000e-10, 1.221885658375197e+09
7, 9.941250122000000e-01, 4.482116400000000e-03, 4.113134688539932e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.099248884957151e+04, 1.000000000000000e-10, 1.205615538836338e+09
8, 9.911863511000000e-01, 5.067337600000000e-03, 4.126666957394027e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.096790641171968e+04, 1.000000000000000e-10, 1.198165801115574e+09
9, 9.882453375000000e-01, 5.640619800000000e-03, 4.129147385249833e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.047348959919030e+04, 1.000000000000000e-10, 1.190048723936743e+09
10, 9.853025951000000e-01, 6.204961100000000e-03, 4.135658649286623e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.998571276798753e+04, 1.000000000000000e-10, 1.179858581131461e+09
11, 9.823582610000000e-01, 6.760941000000000e-03, 4.148825816306563e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.970566384920571e+04, 1.000000000000000e-10, 1.169233465699076e+09
12, 9.794123284000000e-01, 7.308384000000000e-03, 4.163452890165345e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.958737230722338e+04, 1.000000000000000e-10, 1.160150555300272e+09
13, 9.764641925999999e-01, 7.843832699999999e-03, 4.173778795270352e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.951691952860780e+04, 1.000000000000000e-10, 1.153965250115969e+09
14, 9.735146296000000e-01, 8.371372199999999e-03, 4.178247178108300e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.943048225616035e+04, 1.000000000000000e-10, 1.150525388121522e+09
15, 9.705649844999999e-01, 8.898453400000001e-03, 4.176708813900883e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.929462202602527e+04, 1.000000000000000e-10, 1.149443565118056e+09
16, 9.676163612000001e-01, 9.431218700000001e-03, 4.171827709520588e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.914247979845029e+04, 1.000000000000000e-10, 1.149814224219570e+09
17, 9.646681685000000e-01, 9.966365099999999e-03, 4.165118461444612e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.898912305903350e+04, 1.000000000000000e-10, 1.151082313485540e+09
18, 9.617190649000000e-01, 1.049646250000000e-02, 4.157901426639602e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.884368257203590e+04, 1.000000000000000e-10, 1.152758031581441e+09
19, 9.587677714000000e-01, 1.101421520000000e-02, 4.150883616430229e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.870494235094554e+04, 1.000000000000000e-10, 1.154394981897720e+09
20, 9.558141732000000e-01, 1.151866560000000e-02, 4.144132418739683e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.856749965544909e+04, 1.000000000000000e-10, 1.155915314618596e+09
21, 9.528595023999999e-01, 1.201680390000000e-02, 4.137719538941982e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.843872098398833e+04, 1.000000000000000e-10, 1.157390943396497e+09
22, 9.499050355999999e-01, 1.251614840000000e-02, 4.130169955139272e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.829779930894315e+04, 1.000000000000000e-10, 1.159237693486346e+09
